symbol,em_name,price_hkd,pct_chg,volume_shares,turnover_hkd,turnover_rate_pct,pe_dynamic,pb,pe_ttm,total_mv_hkd,float_mv_hkd,latest_high,latest_low,latest_open,prev_close,ts_code
00279,裕承科金,0.41,3.8,1892900.0,799301.0,0.14,-13.39,7.58,-13.39,572166193.0,572166193.0,0.43,0.395,0.4,0.395,00279.HK
09890,贪玩,11.54,3.78,5237400.0,62161914.0,1.0,3.65,1.31,3.65,6014984022.0,6014984022.0,12.73,10.51,11.02,11.12,09890.HK
00305,五菱汽车,0.415,3.75,1260000.0,516050.0,0.04,15.65,0.61,15.65,1368736953.0,1368736953.0,0.44,0.39,0.39,0.4,00305.HK
01336,新华保险,51.65,3.71,9896946.0,497124608.0,0.96,3.91,1.15,3.91,161124581890.0,53411639979.0,52.6,48.1,49.46,49.8,01336.HK
06199,贵州银行,1.12,3.7,13000.0,14690.0,0.0,3.67,0.3,3.67,16338612353.0,2464000000.0,1.13,1.12,1.13,1.08,06199.HK
01939,上善黄金,0.56,3.7,108000.0,63200.0,0.02,-16.03,1.26,-16.03,286652800.0,286652800.0,0.66,0.53,0.53,0.54,01939.HK
09636,九方智投控股,26.0,3.67,2296598.0,59095833.0,0.49,11.82,3.7,11.82,12066202200.0,12066202200.0,26.28,24.98,25.08,25.08,09636.HK
02167,天润云,3.4,3.66,18000.0,57984.0,0.01,8.76,0.97,8.76,589607600.0,589607600.0,3.4,3.18,3.27,3.28,02167.HK
01268,美东汽车,0.57,3.64,28450.0,16154.0,0.0,-0.92,0.34,-0.92,767360905.0,767360905.0,0.6,0.56,0.56,0.55,01268.HK
00532,WKK INTL (HOLD),0.57,3.64,1188000.0,646660.0,0.16,-7.52,0.31,-7.52,416041839.0,416041839.0,0.58,0.52,0.53,0.55,00532.HK
01901,飞扬集团,0.229,3.62,144000.0,32180.0,0.01,-5.28,4.64,-5.28,228633600.0,228633600.0,0.229,0.222,0.222,0.221,01901.HK
03486,易方达亚洲半导体,25.22,3.62,337500.0,8485758.0,,,,,,,25.44,24.4,24.42,24.34,03486.HK
00610,WAI KEE HOLD,0.86,3.61,1508000.0,1293240.0,0.19,-0.28,0.28,-0.28,682086669.0,682086669.0,0.86,0.84,0.84,0.83,00610.HK
01817,慕尚集团控股,0.23,3.6,3000.0,690.0,0.0,6.24,0.26,6.24,218500000.0,218500000.0,0.23,0.23,0.23,0.222,01817.HK
02102,德利机械,0.29,3.57,70000.0,20300.0,0.01,10.52,0.67,10.52,290000000.0,290000000.0,0.29,0.29,0.29,0.28,02102.HK
01826,丰展控股,0.116,3.57,30000.0,3510.0,0.0,-8.28,-6.73,-8.28,185414400.0,185414400.0,0.117,0.116,0.117,0.112,01826.HK
01727,河北建设,0.234,3.54,64000.0,14982.0,0.01,-0.64,0.07,-0.64,412163739.0,107963739.0,0.255,0.226,0.226,0.226,01727.HK
06839,云南水务,0.088,3.53,8000.0,702.0,0.0,-0.05,-0.06,-0.05,105002784.0,32006823.0,0.09,0.087,0.09,0.085,06839.HK
02693,金岩高岭新材,3.52,3.53,500.0,1800.0,0.0,7.96,0.51,7.96,342123992.0,85536000.0,3.6,3.52,3.6,3.4,02693.HK
07262,南方两倍做多日经,224.0,3.51,8160.0,1820591.0,,,,,,,224.4,222.0,222.4,216.4,07262.HK
01334,瑞昌国际控股,1.18,3.51,497500.0,582675.0,0.1,106.24,1.43,106.24,590000000.0,590000000.0,1.2,1.15,1.15,1.14,01334.HK
06809,澜起科技,462.0,3.49,3007535.0,1397921136.0,3.97,197.05,23.92,197.05,564656409702.0,35007357000.0,478.0,445.4,465.0,446.4,06809.HK
00731,建发新胜,0.445,3.49,20000.0,9000.0,0.0,-8.55,4.77,-8.55,629497370.0,629497370.0,0.45,0.445,0.45,0.43,00731.HK
00182,协合新能源,0.445,3.49,11319977.0,4972940.0,0.14,22.62,0.37,22.62,3499301625.0,3499301625.0,0.45,0.43,0.43,0.43,00182.HK
08491,COOL LINK,0.3,3.45,15000.0,4475.0,0.0,-12.18,0.94,-12.18,119581850.0,119581850.0,0.3,0.295,0.295,0.29,08491.HK
01442,鹰辉物流,0.3,3.45,50000.0,15000.0,0.0,-63.4,0.97,-63.4,619200000.0,619200000.0,0.3,0.3,0.3,0.29,01442.HK
01375,中州证券,1.81,3.43,10407000.0,18412675.0,0.87,14.39,0.51,14.39,8403621307.0,2163610650.0,1.82,1.72,1.73,1.75,01375.HK
00077,进智公共交通,0.455,3.41,8000.0,3640.0,0.0,185.49,5.01,185.49,123720415.0,123720415.0,0.455,0.455,0.455,0.44,00077.HK
02520,山西安装,2.15,3.37,142000.0,296900.0,0.04,19.27,0.92,19.27,2952994900.0,802994900.0,2.15,2.07,2.07,2.08,02520.HK
00179,德昌电机控股,23.48,3.35,8945064.0,208911927.0,0.96,13.85,0.99,13.85,21939994558.0,21939994558.0,24.08,22.62,23.0,22.72,00179.HK
00966,中国太平,20.14,3.34,8469000.0,166320231.0,0.24,2.67,0.76,2.67,72383533355.0,72383533355.0,20.34,19.1,19.58,19.49,00966.HK
08635,大象控股集团,0.31,3.33,48000.0,14560.0,0.01,25.63,1.46,25.63,148800000.0,148800000.0,0.31,0.305,0.305,0.3,08635.HK
03460,华夏SOL,2.976,3.33,38500.0,114537.0,,,,,,,2.976,2.974,2.974,2.88,03460.HK
01581,进升集团控股,0.31,3.33,60000.0,18750.0,0.01,5.16,0.44,5.16,128650000.0,128650000.0,0.315,0.31,0.31,0.3,01581.HK
01064,中华国际,0.062,3.33,5000.0,310.0,0.0,-3.19,0.15,-3.19,47654224.0,47654224.0,0.062,0.062,0.062,0.06,01064.HK
00341,大家乐集团,5.35,3.28,2676074.0,14241273.0,0.46,18.91,1.14,18.91,3103021577.0,3103021577.0,5.38,5.15,5.16,5.18,00341.HK
08502,远航港口,0.315,3.28,48000.0,15120.0,0.01,4.36,0.38,4.36,252000000.0,252000000.0,0.315,0.315,0.315,0.305,08502.HK
01732,象兴国际,0.19,3.26,320000.0,60620.0,0.03,-42.89,1.11,-42.89,243200000.0,243200000.0,0.19,0.187,0.187,0.184,01732.HK
08431,浩柏国际,1.59,3.25,1093700.0,1742436.0,0.46,-30.81,6.43,-30.81,376136124.0,376136124.0,1.65,1.54,1.55,1.54,08431.HK
08490,骏码半导体,0.16,3.23,145000.0,23440.0,0.02,-2.91,0.8,-2.91,112880000.0,112880000.0,0.162,0.16,0.162,0.155,08490.HK
02337,众诚能源,1.28,3.23,164000.0,207830.0,0.04,-182.38,0.88,-182.38,479362560.0,479362560.0,1.3,1.25,1.26,1.24,02337.HK
00587,海螺环保,0.32,3.23,118000.0,36965.0,0.01,-2.31,0.19,-2.31,584564819.0,584564819.0,0.32,0.31,0.31,0.31,00587.HK
02473,喜相逢集团,0.65,3.17,40487500.0,26296650.0,2.18,23.77,1.04,23.77,1206562500.0,1206562500.0,0.67,0.63,0.64,0.63,02473.HK
06806,申万宏源,2.63,3.14,7338400.0,18915064.0,0.29,5.96,0.51,5.96,65855054193.0,6585520000.0,2.63,2.53,2.57,2.55,06806.HK
02799,中信金融资产,0.66,3.13,38745000.0,24911934.0,0.11,4.32,1.13,4.32,52962808171.0,23339092445.0,0.66,0.63,0.64,0.64,02799.HK
06166,剑桥科技,143.2,3.1,5124571.0,746281136.0,5.53,134.64,5.9,134.64,52733453414.0,13269198400.0,151.8,139.3,146.0,138.9,06166.HK
01456,国联民生,4.04,3.06,2046500.0,8108360.0,0.46,9.65,0.38,9.65,22949594936.0,1788265600.0,4.05,3.88,3.9,3.92,01456.HK
06881,中国银河,7.81,3.03,9574699.0,73213424.0,0.26,5.95,0.62,5.95,85397681619.0,28826589984.0,7.82,7.48,7.58,7.58,06881.HK
08196,福田股份,0.68,3.03,2008000.0,1364880.0,3.16,67.0,0.37,67.0,43243822.0,43243822.0,0.68,0.66,0.66,0.66,08196.HK
00626,大众金融控股,1.36,3.03,430000.0,581780.0,0.04,18.75,0.19,18.75,1493167960.0,1493167960.0,1.37,1.32,1.33,1.32,00626.HK
00550,律齐文化,1.02,3.03,392000.0,392060.0,0.09,-85.52,9.89,-85.52,464644680.0,464644680.0,1.02,0.98,0.99,0.99,00550.HK
00981,中芯国际,78.8,3.01,118297893.0,9418732544.0,1.97,116.58,3.72,116.58,631463396308.0,473897867446.0,82.4,77.15,78.8,76.5,00981.HK
01788,国泰君安国际,2.08,2.97,39742000.0,80697440.0,0.42,14.73,1.25,14.73,19822284991.0,19822284991.0,2.09,1.97,2.02,2.02,01788.HK
06886,华泰证券,17.44,2.95,4853190.0,83308593.0,0.28,8.02,0.78,8.02,157428504428.0,29980156659.0,17.49,16.71,16.71,16.94,06886.HK
06996,德琪医药-B,3.5,2.94,974500.0,3417345.0,0.14,-8.98,3.34,-8.98,2377354462.0,2377354462.0,3.7,3.41,3.7,3.4,06996.HK
01762,万咖壹联,1.05,2.94,2477000.0,2546270.0,0.13,31.78,1.18,31.78,2049908662.0,2049908662.0,1.07,1.0,1.07,1.02,01762.HK
01643,现代中药集团,1.4,2.94,492000.0,678810.0,0.07,-67.16,1.83,-67.16,1008000000.0,1008000000.0,1.4,1.36,1.4,1.36,01643.HK
00356,鼎立资本,0.035,2.94,840000.0,28620.0,0.03,47.25,1.49,47.25,95734800.0,95734800.0,0.035,0.034,0.034,0.034,00356.HK
00433,北方矿业,0.071,2.9,29100000.0,2070290.0,0.19,4.66,3.24,4.66,1065151968.0,1065151968.0,0.074,0.068,0.068,0.069,00433.HK
00546,阜丰集团,4.67,2.86,3894000.0,17982850.0,0.16,4.29,0.54,4.29,11709305993.0,11709305993.0,4.68,4.51,4.59,4.54,00546.HK
00290,国富量子,2.17,2.84,95068500.0,226318777.0,0.92,103.88,4.47,103.88,22359360172.0,22359360172.0,3.13,2.02,2.15,2.11,00290.HK
01623,海隆控股,0.219,2.82,776500.0,168809.0,0.05,-1.04,0.11,-1.04,371520053.0,371520053.0,0.219,0.212,0.212,0.213,01623.HK
00922,安贤园中国,0.111,2.78,930000.0,102770.0,0.04,8.91,0.27,8.91,246571310.0,246571310.0,0.112,0.108,0.109,0.108,00922.HK
02436,凌雄科技,24.5,2.77,315000.0,7681225.0,0.09,571.52,10.48,571.52,8570107350.0,8570107350.0,24.74,23.68,23.84,23.84,02436.HK
03036,TR台湾,1247.0,2.76,0.0,,,,,,,,1248.5,1213.5,1213.5,1213.5,03036.HK
01168,Z FIN,2.98,2.76,32000.0,95510.0,0.01,-1.18,0.13,-1.18,1300314692.0,1300314692.0,3.08,2.83,2.83,2.9,01168.HK
01137,香港科技探索,1.12,2.75,895000.0,982210.0,0.11,-5.93,0.62,-5.93,886450635.0,886450635.0,1.12,1.06,1.06,1.09,01137.HK
01081,大金重工,65.35,2.75,609800.0,39814313.0,0.61,32.94,4.23,32.94,48212612667.0,6535692710.0,66.3,61.2,61.2,63.6,01081.HK
02635,诺比侃,15.18,2.71,3052700.0,46437256.0,1.0,44.06,0.51,44.06,5748149880.0,4619968940.0,15.66,14.78,14.8,14.78,02635.HK
08401,源想集团,0.038,2.7,68000.0,2584.0,0.01,-2.71,0.8,-2.71,25751669.0,25751669.0,0.038,0.038,0.038,0.037,08401.HK
08163,声扬集团,0.038,2.7,520000.0,19700.0,0.05,-3.22,-0.67,-3.22,38959713.0,38959713.0,0.038,0.035,0.035,0.037,08163.HK
00989,中国长白山国际,0.76,2.7,0.0,,0.0,-0.93,-0.38,-0.93,273738274.0,273738274.0,0.79,0.74,0.74,0.74,00989.HK
01935,嘉宏教育,0.77,2.67,0.0,,0.0,4.93,0.34,4.93,1232639100.0,1232639100.0,0.77,0.75,0.75,0.75,01935.HK
03119,GX亚洲半导体,213.0,2.65,139250.0,29808550.0,,,,,,,215.4,210.6,210.6,207.5,03119.HK
01894,恒益控股,0.39,2.63,470000.0,182400.0,0.2,-4.71,2.6,-4.71,89809200.0,89809200.0,0.4,0.38,0.38,0.38,01894.HK
03132,三星环球半导体,73.5,2.62,29350.0,2149028.0,,,,,,,73.98,71.64,71.64,71.62,03132.HK
02339,京西国际,6.34,2.59,1130000.0,7034238.0,0.09,-195.5,7.1,-195.5,8192946805.0,8192946805.0,6.41,6.04,6.23,6.18,02339.HK
09430,MBC比特币-U,0.556,2.58,0.0,,,,,,,,0.56,0.542,0.542,0.542,09430.HK
01152,正乾金融控股,0.4,2.56,7954000.0,3083920.0,0.23,-132.07,4.81,-132.07,1371513534.0,1371513534.0,0.4,0.37,0.39,0.39,01152.HK
83460,华夏SOL-R,2.562,2.56,0.0,,,,,,,,2.584,2.498,2.498,2.498,83460.HK
02699,新明中国(新),5.22,2.55,17840.0,93188.0,0.07,-0.57,-0.13,-0.57,137289696.0,137289696.0,5.25,5.2,5.2,5.09,02699.HK
09074,安硕MS台湾-U,64.48,2.48,5440.0,350645.0,,,,,,,64.56,64.18,64.2,62.92,09074.HK
02630,旺山旺水-B,60.0,2.48,20200.0,1167540.0,0.03,-25.53,20.35,-25.53,10055868000.0,4000627980.0,60.0,56.2,58.3,58.55,02630.HK
01571,信邦控股,3.74,2.47,1388000.0,5177020.0,0.14,6.43,0.92,6.43,3770320180.0,3770320180.0,3.81,3.62,3.68,3.65,01571.HK
03668,兖煤澳大利亚,32.52,2.46,927300.0,29565436.0,0.07,18.8,0.92,18.8,42940690491.0,42940690491.0,32.52,31.58,32.24,31.74,03668.HK
06963,阳光保险,3.31,2.45,12580000.0,40619687.0,0.36,5.45,0.59,5.45,38070039475.0,11514723778.0,3.31,3.12,3.25,3.231,06963.HK
02809,GX中国洁能,115.45,2.44,10325.0,1181057.0,,,,,,,115.45,112.7,112.7,112.7,02809.HK
01676,高地股份,0.21,2.44,6364000.0,1298380.0,1.61,-0.68,0.58,-0.68,82875312.0,82875312.0,0.21,0.202,0.205,0.205,01676.HK
00730,首惠产业金融,0.128,2.4,101000.0,12925.0,0.0,17.3,0.35,17.3,506104154.0,506104154.0,0.128,0.125,0.125,0.125,00730.HK
02611,国泰海通,15.04,2.38,9404224.0,138686306.0,0.27,10.71,0.72,10.71,265139044468.0,52726628114.0,15.1,14.37,14.52,14.69,02611.HK
08131,辰罡科技,0.13,2.36,1252000.0,163000.0,0.21,12.71,11.5,12.71,77914540.0,77914540.0,0.132,0.128,0.128,0.127,08131.HK
00218,申万宏源香港,0.87,2.35,130000.0,111100.0,0.01,11.23,0.49,11.23,1358190659.0,1358190659.0,0.87,0.84,0.84,0.85,00218.HK
06933,新娱科控股,1.76,2.33,234000.0,400560.0,0.05,-23.49,11.16,-23.49,753284956.0,753284956.0,1.76,1.68,1.73,1.72,06933.HK
01323,华盛国际控股,0.176,2.33,1820000.0,322540.0,0.24,-1.21,0.16,-1.21,132995235.0,132995235.0,0.18,0.172,0.172,0.172,01323.HK
02230,羚邦集团,0.222,2.3,20000.0,4445.0,0.0,7.95,0.67,7.95,442224000.0,442224000.0,0.223,0.22,0.22,0.217,02230.HK
80883,中国海洋石油-R,19.57,2.3,38000.0,725740.0,0.0,7.46,1.11,7.46,930161199467.0,871646899467.0,19.57,19.0,19.5,19.13,80883.HK
02691,南华期货股份,6.28,2.28,864000.0,5323830.0,0.55,7.1,0.69,7.1,4811556662.0,980342854.0,6.34,5.96,6.21,6.14,02691.HK
00499,青岛控股,0.181,2.26,50000.0,9050.0,0.01,-3.74,0.69,-3.74,180738158.0,180738158.0,0.181,0.181,0.181,0.177,00499.HK
00345,VITASOY INT'L,5.93,2.24,702166.0,4113386.0,0.07,25.6,2.08,25.6,6037315738.0,6037315738.0,5.96,5.73,5.75,5.8,00345.HK
07788,南方两倍做多英伟达,164.3,2.24,13600.0,2227370.0,,,,,,,164.3,163.05,164.0,160.7,07788.HK
09909,宝龙商业,2.3,2.22,164000.0,366115.0,0.03,5.72,0.39,5.72,1478670000.0,1478670000.0,2.33,2.18,2.26,2.25,09909.HK
00918,龙翼航空科技,0.92,2.22,5778000.0,5313540.0,0.52,-184.97,3.92,-184.97,1024943626.0,1024943626.0,0.93,0.89,0.9,0.9,00918.HK
00646,中国环保科技,0.092,2.22,136000.0,13952.0,0.04,-0.6,-0.05,-0.6,31528210.0,31528210.0,0.107,0.092,0.107,0.09,00646.HK
00217,中国诚通发展集团,0.138,2.22,672000.0,92794.0,0.01,17.2,0.28,17.2,823119636.0,823119636.0,0.142,0.138,0.142,0.135,00217.HK
02338,潍柴动力,40.6,2.22,8870375.0,361551904.0,0.46,27.78,3.27,27.78,351683071613.0,78887424000.0,41.58,39.94,40.5,39.72,02338.HK
02677,卓正医疗,26.02,2.2,2550.0,66103.0,0.0,11.24,-0.17,11.24,1680383309.0,1680383309.0,27.0,25.1,26.0,25.46,02677.HK
09460,华夏SOL-U,0.378,2.16,0.0,,,,,,,,0.381,0.37,0.37,0.37,09460.HK
01772,赣锋锂业,57.2,2.14,10252116.0,564881648.0,2.12,28.2,2.28,28.2,119930919909.0,27633360326.0,58.1,52.8,53.85,56.0,01772.HK
03888,金山软件,22.96,2.14,11667205.0,264970743.0,0.84,10.08,1.04,10.08,31726461150.0,31726461150.0,23.58,21.8,22.3,22.48,03888.HK
01443,富临集团控股,0.048,2.13,10000.0,480.0,0.0,-1.03,0.67,-1.03,62400000.0,62400000.0,0.048,0.048,0.048,0.047,01443.HK
01305,伟志控股,0.96,2.13,348000.0,329290.0,0.16,4.19,0.22,4.19,210540480.0,210540480.0,0.98,0.92,0.95,0.94,01305.HK
09366,南方两倍做空特斯拉-U,1.268,2.09,0.0,,,,,,,,1.272,1.242,1.242,1.242,09366.HK
09960,康圣环球,0.98,2.08,20500.0,19930.0,0.0,-15.58,0.34,-15.58,1013381877.0,1013381877.0,0.98,0.94,0.94,0.96,09960.HK
08237,华星控股,0.98,2.08,48000.0,48720.0,0.02,1.1,1.85,1.1,197003520.0,197003520.0,1.05,0.98,1.05,0.96,08237.HK
03074,安硕MS台湾,505.0,2.06,8830.0,4458648.0,,,,,,,506.4,502.2,502.2,494.8,03074.HK
07552,南方两倍做空恒生科技,1.884,2.06,209347800.0,395217392.0,,,,,,,1.908,1.834,1.834,1.846,07552.HK
02499,佛朗斯股份,5.98,2.05,18800.0,110798.0,0.01,23.82,1.5,23.82,2167886440.0,1579627190.0,5.98,5.86,5.86,5.86,02499.HK
08132,百能国际能源,0.1,2.04,270000.0,26830.0,0.01,-11.58,-5.65,-11.58,269446545.0,269446545.0,0.1,0.099,0.099,0.098,08132.HK
09159,PP台50A-U,24.06,2.04,8650.0,207858.0,,,,,,,24.06,24.0,24.0,23.58,09159.HK
08329,海王英特龙,0.102,2.0,820000.0,84480.0,0.19,-3.79,0.24,-3.79,171156000.0,43452000.0,0.109,0.102,0.109,0.1,08329.HK
02327,美瑞健康国际,0.255,2.0,90000.0,22494.0,0.0,27.23,0.84,27.23,1034115942.0,1034115942.0,0.255,0.244,0.25,0.25,02327.HK
01348,滉达富控股,0.255,2.0,954000.0,241110.0,0.06,-20.4,13.69,-20.4,375929160.0,375929160.0,0.255,0.25,0.255,0.25,01348.HK
00936,佳兆业资本,0.255,2.0,50000.0,12540.0,0.0,39.75,7.02,39.75,270300000.0,270300000.0,0.255,0.248,0.248,0.25,00936.HK
02591,银诺医药-B,7.69,1.99,1487000.0,11052320.0,0.35,-9.29,3.01,-9.29,3512940794.0,3231994495.0,7.76,7.15,7.61,7.54,02591.HK
08035,骏高控股,0.052,1.96,200000.0,10400.0,0.03,-1.25,1.74,-1.25,31200000.0,31200000.0,0.052,0.052,0.052,0.051,08035.HK
01079,松景科技,0.26,1.96,284000.0,72880.0,0.02,-20.31,4.18,-20.31,370942452.0,370942452.0,0.26,0.255,0.255,0.255,01079.HK
00382,中汇集团,0.52,1.96,354000.0,180540.0,0.03,1.51,0.12,1.51,623514695.0,623514695.0,0.52,0.5,0.51,0.51,00382.HK
02156,建发物业,2.62,1.95,657000.0,1708310.0,0.05,9.29,1.66,9.29,3689651722.0,3689651722.0,2.63,2.56,2.6,2.57,02156.HK
02835,辉立香港新股,10.51,1.94,5100.0,53550.0,,,,,,,10.51,10.5,10.5,10.31,02835.HK
01541,宜明昂科-B,3.68,1.94,409200.0,1470668.0,0.1,-6.55,1.81,-6.55,1584550206.0,1543958370.0,3.68,3.49,3.59,3.61,01541.HK
00209,万维智能科技,0.53,1.92,57230000.0,31531800.0,3.85,-8.48,-3.62,-8.48,787406058.0,787406058.0,0.56,0.52,0.52,0.52,00209.HK
00543,太平洋网络,0.27,1.89,75200.0,20263.0,0.01,56.25,0.43,56.25,306611370.0,306611370.0,0.27,0.25,0.25,0.265,00543.HK
03453,PP台湾50,183.8,1.88,850.0,156477.0,,,,,,,184.3,183.5,183.5,180.4,03453.HK
00150,HYPEBEAST,0.163,1.88,114800.0,18499.0,0.01,-9.3,0.74,-9.3,328172860.0,328172860.0,0.164,0.156,0.156,0.16,00150.HK
08162,港银控股,0.55,1.85,4660000.0,2555500.0,0.47,8.43,2.52,8.43,547406640.0,547406640.0,0.55,0.53,0.53,0.54,08162.HK
07366,南方两倍做空特斯拉,9.95,1.84,25630.0,254938.0,,,,,,,9.95,9.77,9.77,9.77,07366.HK
02633,雅各臣科研制药,1.11,1.83,198449.0,217438.0,0.01,7.34,0.99,7.34,2220245310.0,2220245310.0,1.11,1.09,1.09,1.09,02633.HK
02546,智汇矿业,14.47,1.83,215000.0,3070790.0,0.18,42.49,3.9,42.49,7058547886.0,1764645440.0,14.58,13.97,14.48,14.21,02546.HK
03097,FGX原油,7.515,1.83,333000.0,2500010.0,,,,,,,7.525,7.47,8.28,7.38,03097.HK
08181,港深智能管理,0.056,1.82,0.0,,0.0,-1.17,0.38,-1.17,63223253.0,63223253.0,0.056,0.055,0.055,0.055,08181.HK
08073,水发兴业新材料,0.28,1.82,0.0,,0.0,7.02,0.7,7.02,145600000.0,145600000.0,0.28,0.275,0.275,0.275,08073.HK
01447,新福港,0.56,1.82,104000.0,58240.0,0.03,14.01,0.6,14.01,224000000.0,224000000.0,0.56,0.56,0.56,0.55,01447.HK
00326,中国星集团,5.65,1.8,650120.0,3694192.0,0.03,-30.93,8.54,-30.93,13723319753.0,13723319753.0,5.86,5.51,5.51,5.55,00326.HK
03448,GX中国科技,144.6,1.8,19042.0,2758693.0,,,,,,,146.6,142.25,142.3,142.05,03448.HK
01417,浦江中国,2.28,1.79,3190000.0,6843640.0,0.79,-33.41,6.62,-33.41,923400000.0,923400000.0,2.46,1.89,2.18,2.24,01417.HK
00567,大昌微线集团,0.285,1.79,1460000.0,436900.0,0.09,-21.62,9.24,-21.62,459786957.0,459786957.0,0.315,0.285,0.3,0.28,00567.HK
02598,连连数字,4.58,1.78,596000.0,2682230.0,0.14,2.72,1.49,2.72,5008101760.0,1983509899.0,4.6,4.39,4.45,4.5,02598.HK
01171,兖矿能源,12.74,1.76,16511640.0,207323932.0,0.41,11.73,1.48,11.73,127869494735.0,51921870000.0,12.81,12.33,12.52,12.52,01171.HK
02360,优品360,1.74,1.75,60291.0,103897.0,0.01,7.92,3.21,7.92,1740000000.0,1740000000.0,1.74,1.71,1.71,1.71,02360.HK
01689,华禧控股,0.29,1.75,80000.0,23950.0,0.01,-5.98,1.15,-5.98,203414700.0,203414700.0,0.305,0.29,0.305,0.285,01689.HK
00809,大成生化科技,0.058,1.75,874044.0,50404.0,0.01,6.23,-0.43,6.23,973716269.0,973716269.0,0.058,0.054,0.058,0.057,00809.HK
02161,健倍苗苗,2.33,1.75,194000.0,448840.0,0.02,8.85,1.79,8.85,1915260000.0,1915260000.0,2.33,2.3,2.3,2.29,02161.HK
09181,PP亚洲创科-U,22.4,1.73,0.0,,,,,,,,22.46,22.02,22.02,22.02,09181.HK
09876,大洋环球控股,2.95,1.72,52000.0,144700.0,0.02,21.09,2.59,21.09,826000000.0,826000000.0,2.95,2.78,2.85,2.9,09876.HK
08472,立高控股,0.295,1.72,0.0,,0.0,-3.84,0.24,-3.84,33984000.0,33984000.0,0.295,0.29,0.29,0.29,08472.HK
00147,国际商业结算,0.059,1.72,1049000.0,63366.0,0.0,-5.37,1.87,-5.37,1362982737.0,1362982737.0,0.062,0.058,0.058,0.058,00147.HK
03175,F三星原油期,9.25,1.7,227000.0,2093890.0,,,,,,,9.25,9.18,9.2,9.095,03175.HK
00825,新世界百货中国,0.3,1.69,1329000.0,391220.0,0.08,13.49,0.14,13.49,505843500.0,505843500.0,0.305,0.285,0.285,0.295,00825.HK
00301,三和精化,3.0,1.69,1626000.0,4780000.0,0.35,-41.53,6.76,-41.53,1411379220.0,1411379220.0,3.0,2.8,2.95,2.95,00301.HK
00763,中兴通讯,25.02,1.69,14554529.0,368765184.0,1.93,23.72,1.38,23.72,119684042873.0,18902673401.0,25.98,24.62,24.88,24.604,00763.HK
00666,瑞浦兰钧,13.99,1.67,1449400.0,19877535.0,0.16,47.4,2.51,47.4,32692867960.0,13072565515.0,14.04,13.32,13.85,13.76,00666.HK
09809,GX中国洁能-U,14.67,1.66,2300.0,33557.0,,,,,,,14.67,14.5,14.5,14.43,09809.HK
06668,星盛商业,1.23,1.65,251000.0,304970.0,0.02,7.9,0.89,7.9,1247854680.0,1247854680.0,1.24,1.21,1.21,1.21,06668.HK
03997,电讯首科,3.08,1.65,278000.0,853360.0,0.22,-25.67,8.22,-25.67,395293360.0,395293360.0,3.15,2.95,3.02,3.03,03997.HK
06063,智中国际,0.62,1.64,0.0,,0.0,502.23,9.52,502.23,1240000000.0,1240000000.0,0.62,0.61,0.61,0.61,06063.HK
02863,高丰集团控股,0.62,1.64,774000.0,480600.0,0.11,-16.68,1.74,-16.68,427496820.0,427496820.0,0.64,0.61,0.63,0.61,02863.HK
01343,伟源控股,0.124,1.64,70000.0,8680.0,0.01,4.55,0.36,4.55,131936000.0,131936000.0,0.124,0.124,0.124,0.122,01343.HK
00500,先丰服务集团,0.062,1.64,1000.0,62.0,0.0,-0.73,1.68,-0.73,149009925.0,149009925.0,0.062,0.062,0.062,0.061,00500.HK
08532,宝发控股,0.063,1.61,16000.0,1008.0,0.02,-0.04,-0.81,-0.04,5347087.0,5347087.0,0.063,0.063,0.063,0.062,08532.HK
00841,木薯资源,0.19,1.6,100000.0,17300.0,0.02,-1.0,0.22,-1.0,111098076.0,111098076.0,0.19,0.173,0.173,0.187,00841.HK
03662,星悦康旅,0.32,1.59,270000.0,86250.0,0.04,4.07,0.17,4.07,232400000.0,232400000.0,0.32,0.315,0.32,0.315,03662.HK
02473,喜相逢集团,0.64,1.59,40497500.0,26303050.0,2.18,23.4,1.03,23.4,1188000000.0,1188000000.0,0.67,0.63,0.64,0.63,02473.HK
03473,南方亚洲科技,11.02,1.57,0.0,,,,,,,,11.09,10.85,10.85,10.85,03473.HK
09788,南方两倍做多英伟达-U,20.86,1.56,0.0,,,,,,,,20.94,20.54,20.54,20.54,09788.HK
02601,中国太保,28.94,1.54,7752750.0,221271655.0,0.28,4.63,0.77,4.63,278412681708.0,80317182000.0,29.26,27.92,28.34,28.5,02601.HK
07500,南方两倍看空恒指,1.98,1.54,118994000.0,237788424.0,,,,,,,2.018,1.96,1.96,1.95,07500.HK
01631,REF HOLDINGS,1.32,1.54,15000.0,19800.0,0.0,136.3,4.08,136.3,405504000.0,405504000.0,1.32,1.32,1.32,1.3,01631.HK
00297,中化化肥,1.32,1.54,14128000.0,18278260.0,0.2,6.65,0.75,6.65,9272281568.0,9272281568.0,1.32,1.27,1.3,1.3,00297.HK
03993,洛阳钼业,19.16,1.54,30757662.0,584509712.0,0.78,15.16,4.07,15.16,409914982972.0,75365246880.0,19.42,18.32,18.94,18.87,03993.HK
03006,AGX AI科技,137.7,1.51,700.0,96390.0,,,,,,,137.7,137.7,137.7,135.65,03006.HK
00087,太古股份公司B,12.85,1.5,959221.0,12311563.0,0.03,12.46,0.14,12.46,36608782625.0,36608782625.0,12.94,12.7,12.71,12.66,00087.HK
