tier,quality_score,ts_code,name,source_batch,tags,market_cap_hkd,turnover_hkd,pb,pe_ttm,cash_to_liab,net_cash_to_mv,shareholder_return_yield,div_paid_years,latest_payout,profit_trend,revenue_trend,cfo_profit_avg4,oneoff_latest,screen_score,hard_flags,governance_grade,governance_score,governance_action,governance_notes,hkex_regulatory_hits,sfc_enforcement_hits,dilution_count,capital_reorg_count,connected_count,delay_suspend_count,audit_count,investigation_count,winding_count,offer_privatisation_count,director_auditor_change_count,profit_warning_count,evidence_titles,hkex_regulatory_evidence,sfc_evidence
Watch,57.526847369694295,00719.HK,山东新华制药股份,原始初筛,,3873559898.240296,21078700.0,0.6680221811460259,13.154898336414048,0.3743952904260597,-0.6024139034896737,0.0564757116339883,4,0.7546411255099821,同比下滑,稳定,1.2505323056798048,0.1988252515951329,64.18859000856466,非严格净现金；利润趋势弱,Watch,32,保留但加治理折价,关联交易 4 次；延迟刊发/停复牌相关 2 次,0,0,0,0,4,2,0,0,0,0,1,0,connected: Renewal of Continuing Connected Transaction In Relation To Trademark Licence Agreement || connected: Renewal of Continuing Connected Transaction In Relation To Trademark Licence Agreement || delay_suspend: Trading Halt || delay_suspend: EXCHANGE NOTICE - TRADING HALT || director_auditor_change: Resignation of Independent Non-executive Director and Ceased to Act as Members of Board Committees,,
Watch,55.77992253500639,00595.HK,AV CONCEPT HOLD,原始初筛,,906981315.6233764,13626620.0,0.5115584415584415,15.15,0.5855778864855308,-0.0707800564291419,0.0091471005158446,4,0.1455130668716372,稳定,同比增长,-0.3013719607794289,0.009511913912375,52.44496714700162,非严格净现金；现金流覆盖弱,Watch,23,保留但加治理折价,关联交易 1 次；调查/内控/违规关键词 1 次；盈利警告 3 次,0,0,0,0,1,0,0,1,0,0,0,3,connected: (I) DISCLOSEABLE AND CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION OF 72.73% EQUITY INTEREST OF THE TARGET COMPANY; AND (II) BREACH OF LISTING RULES || investigation: (I) DISCLOSEABLE AND CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION OF 72.73% EQUITY INTEREST OF THE TARGET COMPANY; AND (II) BREACH OF LISTING RULES || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,54.620131504803936,02285.HK,泉峰控股,原始初筛,,8284182276.034587,15669946.0,1.042633495145631,10.908307038834952,0.4591462580545975,-0.3790827408861916,0.1041620804622186,4,1.2163627049180328,同比下滑,稳定,2.170902367292255,0.3717213114754098,72.80229289041576,一次性偏高；派息透支；非严格净现金；利润趋势弱,Watch,41,保留但加治理折价,稀释融资/配股供股 2 次；关联交易 5 次；调查/内控/违规关键词 1 次；盈利警告 2 次,0,0,2,0,5,0,0,1,0,0,1,2,dilution: COMPLETION OF PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || dilution: PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || connected: DISCLOSEABLE AND CONNECTED TRANSACTION DISPOSAL OF THE TARGET COMPANY AND PROPOSED SPECIAL DIVIDEND AND NOTICE OF EXTRAORDINARY GENERAL MEETING || connected: DISCLOSEABLE AND CONNECTED TRANSACTION DISPOSAL OF THE TARGET COMPANY AND PROPOSED SPECIAL DIVIDEND || investigation: (1) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND (2) TEMPORARY NON-COMPLIANCE WITH THE LISTING RULES || director_auditor_change: (1) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND (2) TEMPORARY NON-COMPLIANCE WITH THE LISTING RULES || profit_warning: INSIDE INFORMATION PROFIT WARNING || profit_warning: INSIDE INFORMATION PROFIT WARNING,,
Watch,54.16542252542125,00303.HK,VTECH HOLDINGS,补充宽筛,,13083565245.89798,36456377.5,2.582483156881617,12.4455822906641,0.4051565377532228,-0.2049868968888935,0.0604454623137182,4,1.4899598393574298,稳定,稳定,-0.1388127707283439,0.0147255689424364,51.36311210607341,派息透支；非严格净现金；现金流覆盖弱,Watch,22,保留但加治理折价,稀释融资/配股供股 3 次；盈利警告 2 次,0,0,3,0,0,0,0,0,0,0,0,2,dilution: Issue of New Shares under General Mandate pursuant to Share Purchase Scheme || dilution: Issue of New Shares under General Mandate pursuant to Share Purchase Scheme || profit_warning: Profit Warning || profit_warning: Profit Warning,,
Watch,52.49153881909623,01788.HK,国泰君安国际,原始初筛,,18583392179.0625,128062725.0,1.171875,13.809375,0.6401230803953359,-2.405574385944817,0.0335025189815161,4,0.4960129452917224,同比增长,同比增长,-1.1805188162400582,-0.0132961287512431,43.57297114157089,非严格净现金；现金流覆盖弱,Watch,28,保留但加治理折价,延迟刊发/停复牌相关 2 次；盈利警告 2 次,0,0,0,0,0,2,0,0,0,0,1,2,delay_suspend: EXCHANGE NOTICE - TRADING HALT || delay_suspend: Trading Halt || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND CHANGE OF COMPOSITION OF BOARD COMMITTEES || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,51.806076929877605,00169.HK,万达酒店发展,补充宽筛,,516708113.68,111113.0,0.2904,0.2904,0.4379152649774953,-0.8434984412300511,3.793527360659811,4,1.220937435125378,稳定,同比下滑,0.1429652039867571,0.0041778553413368,74.68536376758718,派息透支；非严格净现金；现金流覆盖弱,Watch,20,保留但加治理折价,关联交易 2 次；延迟刊发/停复牌相关 1 次；盈利警告 2 次,0,0,0,0,2,1,0,0,0,0,0,2,connected: ANNOUNCEMENT CONTINUING CONNECTED TRANSACTION ENTRUSTED MANAGEMENT AGREEMENT || connected: ANNOUNCEMENT CONTINUING CONNECTED TRANSACTION PRODUCT SUPPLY FRAMEWORK AGREEMENT || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,49.28735594999782,01022.HK,飞鱼科技,原始初筛,,673535194.0625,351270.0,1.02025,5.775,1.034747741629376,0.0110907344795806,0.0,0,,稳定,同比增长,0.6236364567783501,0.1517226316189318,47.60185511072628,现金流覆盖弱,Watch,40,保留但加治理折价,稀释融资/配股供股 2 次；关联交易 4 次；延迟刊发/停复牌相关 1 次；盈利警告 4 次,0,0,2,0,4,1,0,0,0,0,0,4,dilution: (1) COMPLETION OF SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE (2) CONTINUING CONNECTED TRANSACTIONS PURSUANT TO RULE 14A.60(1) OF THE LISTING RULES || dilution: SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || connected: ANNOUNCEMENT CONNECTED TRANSACTION GAME DEVELOPMENT AGREEMENT || connected: ANNOUNCEMENT CONTINUING CONNECTED TRANSACTION - RENEWAL OF THE TENCENT CLOUD SERVICES AGREEMENTS || delay_suspend: DELAY IN PUBLICATION OF CIRCULAR IN RELATION TO CONTINUING CONNECTED TRANSACTIONS || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,48.73134742146741,01478.HK,丘钛科技,原始初筛,,8615162127.25,60861506.0,1.2045552884615385,5.208185096153846,0.4263554998221939,-0.8893985843590672,0.0310833384264445,1,0.1792880245899389,同比增长,同比增长,1.599439145801875,0.6644653020616369,49.290729848510296,一次性占比高；非严格净现金,Watch,26,保留但加治理折价,关联交易 4 次；审计/核数师风险 1 次；盈利警告 4 次,0,0,0,0,4,0,1,0,0,0,1,4,connected: (1) RENEWAL OF CONTINUING CONNECTED TRANSACTIONS; AND (2) NEW CONTINUING CONNECTED TRANSACTION || connected: UPDATE ANNOUNCEMENT ON THE CONNECTED TRANSACTION || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: PROPOSED CHANGE OF AUDITOR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,48.30936076093247,06060.HK,众安在线,原始初筛,,15753000615.000002,73283590.43,0.5593220338983051,12.920338983050849,0.1441822842986943,-1.1550182371398323,0.0,0,,同比增长,同比增长,1.9155902486542915,,32.5952811173765,非严格净现金,Watch,44,保留但加治理折价,稀释融资/配股供股 2 次；关联交易频繁 10 次；审计/核数师风险 1 次；盈利警告 2 次,0,0,2,0,10,0,1,0,0,0,2,2,dilution: COMPLETION OF PLACING OF NEW H SHARES || dilution: PLACING OF NEW H SHARES UNDER GENERAL MANDATE || connected: CONNECTED TRANSACTION - CAPITAL CONTRIBUTION TO ZA GLOBAL BY ZHONGAN TECHNOLOGY || connected: CONTINUING CONNECTED TRANSACTION - FINANCIAL SERVICES FRAMEWORK AGREEMENT || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: PROPOSED CHANGE OF AUDITOR || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND CHANGE OF COMPOSITION OF NOMINATION AND REMUNERATION MANAGEMENT COMMITTEE AND RISK MANAGEMENT AND RELATED TRANSACTION CONTROL COMMITTEE || profit_warning: INSIDE INFORMATION - PROFIT WARNING,,
Watch,48.27140645081089,02155.HK,森松国际,原始初筛,,9979932650.0,22402548.87,1.5757649938800489,15.037025703794368,0.7694324467930582,-0.0986139921495362,0.0170816784019078,2,0.2843161944852592,同比下滑,稳定,1.096453006269683,0.2554732960524889,59.28666896689551,非严格净现金；利润趋势弱,Watch,35,保留但加治理折价,稀释融资/配股供股 2 次；关联交易 4 次；调查/内控/违规关键词 1 次,0,0,2,0,4,0,0,1,0,0,0,0,"dilution: COMPLETION OF PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || dilution: PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || connected: CONNECTED TRANSACTION IN RELATION TO PRODUCT PROCUREMENT CONTRACT || connected: CONNECTED TRANSACTION IN RELATION TO THE LEASE AGREEMENT || investigation: PASSING AWAY OF AN INDEPENDENT NON-EXECUTIVE DIRECTOR AND NON-COMPLIANCE WITH RULES 3.10(1), 3.10A, 3.21 AND 3.25 OF THE LISTING RULES",,
Watch,47.51827222242068,00376.HK,云锋金融,原始初筛,金融口径,6738424177.060773,10967160.0,0.5411049723756906,10.32685082872928,0.07709693866537,-11.489574109528746,0.0131886214231714,4,0.1507823155313769,同比增长,同比增长,2.3054197270282666,,35.344331322928085,非严格净现金；金融口径另看,Watch,20,保留但加治理折价,稀释融资/配股供股 2 次；关联交易 2 次；盈利警告 2 次,0,0,2,0,2,0,0,0,0,0,0,2,dilution: COMPLETION OF PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || dilution: PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || connected: (1) MAJOR AND CONNECTED TRANSACTION ASSET-BACKED HYBRID FACILITY/INVESTMENT AGREEMENT WITH NEW ALTERNATIVE AND YUNFENG CAPITAL; AND (2) NOTICE OF EXTRAORDINARY GENERAL MEETING || connected: MAJOR AND CONNECTED TRANSACTION ASSET-BACKED HYBRID FACILITY/INVESTMENT AGREEMENT WITH NEW ALTERNATIVE AND YUNFENG CAPITAL || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,46.968398614324855,00440.HK,大新金融,原始初筛,金融口径,12278075341.999998,4714975.2,0.3319005235602094,5.974209424083769,0.0093518750511152,-16.316400568081807,0.0734700004531052,4,0.4855481971465882,同比增长,稳定,0.6730183514232786,-0.0486920646835587,50.96571565089277,非严格净现金；现金流覆盖弱；金融口径另看,Watch,20,保留但加治理折价,审计/核数师风险 2 次,0,0,0,0,0,0,2,0,0,0,3,0,"audit: Proposals for General Mandates to Issue and Buy back Shares, Re-election of Directors, Change of Auditor and Notice of Annual General Meeting || audit: Proposed Change of Auditor || director_auditor_change: Proposals for General Mandates to Issue and Buy back Shares, Re-election of Directors, Change of Auditor and Notice of Annual General Meeting || director_auditor_change: Proposed Change of Auditor",,
Watch,44.53838462769673,03990.HK,美的置业,原始初筛,地产链,3947381578.521127,881868.0,0.7262323943661972,6.371478873239437,0.3958997998845596,-0.7028813771379742,0.1389941633677975,4,0.9809763223154532,高点回落,高点回落,2.146231112869613,-0.0127211904817245,69.57211913265884,非严格净现金；利润趋势弱；地产链折价,Watch,34,保留但加治理折价,稀释融资/配股供股 3 次；关联交易 5 次；盈利警告 3 次,0,0,3,0,5,0,0,0,0,0,0,3,dilution: ISSUE OF NEW SHARES PURSUANT TO 2021 SHARE AWARD SCHEME || dilution: ISSUE OF NEW SHARES PURSUANT TO RESTRICTED SHARE AWARD SCHEME || connected: DISCLOSEABLE AND CONNECTED TRANSACTION IN RELATION TO THE ENTRUSTED INVESTMENTS AND PROVISION OF FINANCIAL ASSISTANCE || connected: (1) CONTINUING CONNECTED TRANSACTION - REVISION OF ANNUAL CAPS OF THE 2024 REAL ESTATE TECHNOLOGY SERVICE FRAMEWORK AGREEMENT (2) PROPOSED ADOPTION OF THE NEW MEMORANDUM AND ARTICLES OF ASSOCIATION AND (3) NOTICE OF THE EXTRAORDINARY GENERAL MEETING || profit_warning: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO THE PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,44.41271968881559,00317.HK,中船防务,原始初筛,,17329588193.831345,44342360.0,0.8387907716785997,12.69890214797136,0.4035829866427984,-1.181540966896058,0.0197952793022577,4,0.3402328133752507,同比增长,稳定,16.4224401760088,1.053222984128341,17.276732515412405,一次性占比高；非严格净现金,Watch,33,保留但加治理折价,关联交易频繁 12 次；调查/内控/违规关键词 1 次,0,0,0,0,12,0,0,1,0,0,1,0,connected: CONTINUING CONNECTED TRANSACTION AND MAJOR TRANSACTION 2026 FRAMEWORK AGREEMENT || connected: CONTINUING CONNECTED TRANSACTION AND MAJOR TRANSACTION 2026 FINANCIAL SERVICES FRAMEWORK AGREEMENT || investigation: APPOINTMENT OF THE AUDITOR FOR FINANCIAL STATEMENTS AND INTERNAL CONTROL OF THE COMPANY FOR 2025 AND NOTICE OF THE SECOND EGM OF 2025 || director_auditor_change: ANNOUNCEMENT IN RELATION TO RESIGNATION OF DIRECTOR,,
Watch,43.459318480523976,00882.HK,天津发展,原始初筛,,2252817263.0,585740.0,0.17,5.26,1.2673827263204516,0.5177381908760701,0.0872289417199836,4,0.508403007884246,同比下滑,稳定,-0.2784973931911479,1.4112496553271237,72.50605546031947,一次性占比高；现金流覆盖弱；利润趋势弱,Watch,22,保留但加治理折价,关联交易频繁 13 次；盈利警告 2 次,0,0,0,0,13,0,0,0,0,0,0,2,connected: Discloseable and Connected Transaction - Formation of Fund and Notice of Extraordinary General Meeting || connected: Discloseable and Connected Transaction - Formation of Fund and Notice of Extraordinary General Meeting || profit_warning: Profit Warning || profit_warning: Profit Warning,,
Watch,41.266364971843245,02356.HK,大新银行集团,原始初筛,金融口径,17037715839.84,11116584.0,0.4848,6.886138775510204,0.009415854773619,-11.677615647730418,0.0521661455135729,4,0.397455543914042,同比增长,稳定,0.5714486120668252,-1.0905504209928532e-05,40.21293141039634,非严格净现金；现金流覆盖弱；金融口径另看,Watch,24,保留但加治理折价,关联交易 2 次；审计/核数师风险 2 次,0,0,0,0,2,0,2,0,0,0,2,0,"connected: Connected Transaction - Acquisition of the Entire Issued Share Capital of Fortune Land Corporation Limited || connected: REVISION OF ANNUAL CAP AMOUNTS FOR CONTINUING CONNECTED TRANSACTION UNDER THE COOPERATION AGREEMENT REGARDING INSURANCE SERVICES || audit: Proposals for General Mandates to Issue Shares, Re-election of Directors, Change of Auditor and Notice of Annual General Meeting || audit: Proposed Change of Auditor || director_auditor_change: Proposals for General Mandates to Issue Shares, Re-election of Directors, Change of Auditor and Notice of Annual General Meeting || director_auditor_change: Proposed Change of Auditor",,
Watch,40.61461969419409,02722.HK,重庆机电,原始初筛,,7700897921.538461,32658746.0,0.7869230769230768,9.104615384615384,0.2522060329180995,-1.0337248111087358,0.0313424187749499,4,0.315956598405896,同比增长,稳定,0.8793638107791238,1.23145449124686,34.98212700460336,一次性占比高；非严格净现金,Watch,22,保留但加治理折价,关联交易 6 次；延迟刊发/停复牌相关 1 次,0,0,0,0,6,1,0,0,0,0,0,0,connected: CONNECTED TRANSACTION CAPITAL INCREASE AGREEMENT || connected: CONNECTED TRANSACTION SALE OF TARGET ASSET PACKAGE OF A BRANCH COMPANY || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR,,
Watch,40.45785725351459,00331.HK,丰盛生活服务,补充宽筛,地产链,2286000000.0,81180.0,1.8284046692607008,5.3468482490272375,0.2543019166013384,-0.884342069825022,0.036233108871391,4,0.4246774537135658,稳定,稳定,0.0963816772630185,0.03037445933555,38.08918074006835,非严格净现金；现金流覆盖弱；地产链折价,Watch,20,保留但加治理折价,关联交易频繁 8 次；盈利警告 1 次,0,0,0,0,8,0,0,0,0,0,0,1,connected: Completion of Discloseable and Connected Transaction: Proposed Acquisition of Beijing Nova || connected: Extension of Long Stop Date in respect of a Discloseable and Connected Transaction - Proposed Acquisition of Beijing Nova || profit_warning: Profit Warning,,
Watch,37.7532281884452,00771.HK,自动系统,补充宽筛,,654755004.15,38940.0,0.273,7.94625,0.6504284033525525,-0.4701218996250415,0.0344979811026007,4,0.3035356661690274,同比下滑,稳定,0.3305312201819448,0.2110840039325638,45.72247614560299,非严格净现金；现金流覆盖弱；利润趋势弱,Watch,38,保留但加治理折价,延迟刊发/停复牌相关 3 次；盈利警告 1 次,0,0,0,0,0,3,0,0,0,0,0,1,delay_suspend: GRANT OF WAIVER FROM STRICT COMPLIANCE WITH RULE 14.41(A) OF THE LISTING RULES AND FURTHER DELAY IN DESPATCH OF CIRCULAR || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR IN RELATION TO MAJOR TRANSACTIONS || profit_warning: SUPPLEMENTAL ANNOUNCEMENT PROFIT WARNING,,
Watch,35.79023717660776,00243.HK,QPL INT'L,补充宽筛,,152455833.85185185,283005.0,0.3748148148148148,2.322222222222222,1.3411322576196385,0.2960261213346267,0.0,0,,同比增长,稳定,-0.0866446685824774,0.9499582771679824,48.97259077425712,一次性占比高；现金流覆盖弱,Watch,44,保留但加治理折价,稀释融资/配股供股 5 次；审计/核数师风险 1 次；盈利警告 2 次,0,0,5,0,0,0,1,0,0,0,1,2,dilution: COMPLETION OF PLACING OF NEW SHARES UNDER GENERAL MANDATE || dilution: SUPPLEMENTAL ANNOUNCEMENT TO PLACING OF NEW SHARES UNDER GENERAL MANDATE || audit: CHANGE OF AUDITOR || director_auditor_change: CHANGE OF AUDITOR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,34.20783334418056,01830.HK,完美医疗,补充宽筛,医药,1344131614.587156,293082.24,3.1314678899082566,8.353853211009174,0.8308137056060056,-0.0576798787995272,0.0,0,,同比下滑,同比下滑,1.7014836550025565,0.0398506392135352,63.92527341483356,非严格净现金；利润趋势弱,Watch,40,保留但加治理折价,合股/股本重组 2 次；盈利警告 4 次,0,0,0,2,0,0,0,0,0,0,0,4,capital_reorg: VOLUNTARY ANNOUNCEMENT - CHANGE IN BOARD LOT SIZE || capital_reorg: CHANGE IN BOARD LOT SIZE || profit_warning: PROFIT WARNING SUPPLEMENTAL ANNOUNCEMENT || profit_warning: INSIDE INFORMATION PROFIT WARNING,,
Watch,33.27063617793442,02559.HK,嘀嗒出行,原始初筛,,1344209282.0869567,435100.0,0.8321739130434784,9.354782608695652,2.6568834996748567,0.6975379596726697,0.0,0,,同比下滑,同比下滑,0.2266281301081275,0.6466405780578366,79.23195559147062,一次性占比高；现金流覆盖弱；利润趋势弱,Watch,33,保留但加治理折价,关联交易 3 次；审计/核数师风险 1 次；调查/内控/违规关键词 1 次；盈利警告 1 次,0,0,0,0,3,0,1,1,0,0,1,1,connected: UPDATES ON CONNECTED TRANSACTION COMPLETION OF THE PROPOSED SHARE SUBSCRIPTION || connected: UPDATES ON CONNECTED TRANSACTION IN RELATION TO THE PROPOSED SUBSCRIPTION OF SHARES || audit: CHANGE OF AUDITOR || investigation: Major transactions and discloseable transactions in relation to subscription and disposals of certain wealth management products; supplemental announcements to the annual report for the year ended 31 December 2024 and non-compliance with the Listing Rules || director_auditor_change: CHANGE OF AUDITOR || profit_warning: PROFIT WARNING,,
Watch,33.157120530276785,01588.HK,畅捷通,原始初筛,,1417404009.6378503,336866.0,1.3497897196261683,15.692593457943929,0.960642553990931,-0.0260130490313912,0.01972267596953,0,,同比增长,稳定,0.670861331395367,0.8325223381175922,52.63052883597724,一次性占比高；非严格净现金；现金流覆盖弱,Watch,38,保留但加治理折价,合股/股本重组 1 次；关联交易频繁 10 次；盈利警告 2 次,0,0,0,1,10,0,0,0,0,0,1,2,capital_reorg: CONNECTED TRANSACTION CAPITAL REDUCTION OF HAPPINESS YUNCHUANG || connected: CONTINUING CONNECTED TRANSACTION CORPORATE INFORMATION COLLECTION AND PROCESSING TECHNOLOGY SERVICES || connected: DISCLOSEABLE AND CONNECTED TRANSACTION - PROVISION OF LOAN || director_auditor_change: (1) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR (2) PROPOSED APPOINTMENT OF INDEPENDENT NON-EXECUTIVE DIRECTOR (3) PROPOSED APPOINTMENT OF SUPERVISOR AND (4) CLOSURE OF REGISTER OF MEMBERS || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,29.98737198336603,00560.HK,珠江船务,原始初筛,,751181813.1470587,175060.0,0.2364705882352941,14.44441176470588,0.3947766810734582,-1.7761796824529847,0.0674052660671744,4,1.0781406262020157,同比下滑,稳定,2.63390742377372,4.182725594276483,40.83584109266632,一次性占比高；派息偏激进；非严格净现金；利润趋势弱,Watch,28,保留但加治理折价,关联交易 6 次；延迟刊发/停复牌相关 1 次；盈利警告 3 次,0,0,0,0,6,1,0,0,0,0,1,3,connected: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO CONNECTED TRANSACTION || connected: CONNECTED TRANSACTION IN RELATION TO THE ACQUISITIONS OF 25% OF THE EQUITY INTEREST IN CKIFF AND 10% OF THE EQUITY INTEREST IN CKISA || delay_suspend: CLOSURE OF REGISTER OF MEMBERS FOR GENERAL MEETING AND FURTHER DELAY IN DESPATCH OF CIRCULAR || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND CHANGES IN COMPOSITION OF THE BOARD COMMITTEES || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
Watch,29.017651245582364,02149.HK,贝克微,原始初筛,,2086560000.0,386900.0,1.4732755632582324,15.450259965337954,0.9828203267112916,-0.0045941645579326,0.0,0,,同比下滑,稳定,0.0475592795400947,0.103389205360436,54.386108457778185,非严格净现金；现金流覆盖弱；利润趋势弱,Watch,22,保留但加治理折价,稀释融资/配股供股 2 次；审计/核数师风险 1 次,0,0,2,0,0,0,1,0,0,0,1,0,dilution: COMPLETION OF PLACING OF H SHARES UNDER GENERAL MANDATE || dilution: PLACING OF NEW H SHARES UNDER GENERAL MANDATE || audit: ANNOUNCEMENT (1) PROPOSED CHANGE OF AUDITOR; (2) PROPOSED ELECTION OF DIRECTORS OF THE SECOND SESSION OF THE BOARD OF DIRECTORS; AND (3) PROPOSED ABOLISHMENT OF THE SUPERVISORY COMMITTEE AND AMENDMENTS TO ARTICLES OF ASSOCIATION AND RELEVANT RULES OF PROCEDURE || director_auditor_change: ANNOUNCEMENT (1) PROPOSED CHANGE OF AUDITOR; (2) PROPOSED ELECTION OF DIRECTORS OF THE SECOND SESSION OF THE BOARD OF DIRECTORS; AND (3) PROPOSED ABOLISHMENT OF THE SUPERVISORY COMMITTEE AND AMENDMENTS TO ARTICLES OF ASSOCIATION AND RELEVANT RULES OF PROCEDURE,,
Watch,29.014028833149084,01742.HK,HPC HOLDINGS,原始初筛,,296000000.0,182190.0,0.4389830508474576,1.3796610169491526,0.6039393734047119,-0.970560212837838,0.0,0,,稳定,同比增长,21.657019347248923,0.8687220011686468,18.701276404668747,一次性占比高；非严格净现金,Watch,22,保留但加治理折价,关联交易 3 次；审计/核数师风险 1 次；盈利警告 3 次,0,0,0,0,3,0,1,0,0,0,1,3,connected: MAJOR AND CONNECTED TRANSACTION ACQUISITION OF THE REMAINING 49% EQUITY INTEREST IN REGAL HAUS AND NOTICE OF ANNUAL GENERAL MEETING || connected: MAJOR AND CONNECTED TRANSACTION ACQUISITION OF THE REMAINING 49% EQUITY INTEREST IN REGAL HAUS || audit: CHANGE OF AUDITOR || director_auditor_change: CHANGE OF AUDITOR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,
A,120.73947059397342,03888.HK,金山软件,补充宽筛,,30206465188.98083,268474872.44,0.9901742160278744,9.597073170731706,3.918748699596656,0.6673528290676551,0.0364751053493649,4,0.3524801585321804,同比增长,稳定,2.722628831551564,0.1344809487983364,100.1528182546937,无明显硬伤,Amber,63,降权，需逐条公告复核,稀释融资/配股供股 2 次；合股/股本重组 1 次；配股/供股与合股组合，老千结构动作；关联交易 5 次,0,0,2,1,5,0,0,0,0,0,0,0,dilution: CONNECTED TRANSACTION INVOLVING SUBSCRIPTION OF NEW SHARES OF KINGSOFT CLOUD || dilution: GRANT OF AWARDED SHARES AND PROPOSED ISSUE OF NEW SHARES UNDER GENERAL MANDATE PURSUANT TO SHARE AWARD SCHEME || capital_reorg: CHANGE IN BOARD LOT SIZE || connected: CONNECTED TRANSACTION THE LEASE AGREEMENT BETWEEN THE COMPANY AND BEIJING DUOKAN || connected: CONNECTED TRANSACTION INVOLVING SUBSCRIPTION OF NEW SHARES OF KINGSOFT CLOUD,,
A,111.95720034458664,01530.HK,三生制药,补充宽筛,,40761635656.39077,486336152.0,1.358052530429212,4.341652786675208,3.368729789708917,0.3378720892384194,0.0137340416051785,4,0.0659999028549789,同比增长,同比增长,1.2824717732769957,0.0576239742593989,101.95392373154668,无明显硬伤,Amber,62,降权，需逐条公告复核,稀释融资/配股供股 4 次；关联交易 7 次；审计/核数师风险 2 次；要约/私有化/撤销上市关键词 1 次,0,0,4,0,7,0,2,0,0,1,2,0,"dilution: COMPLETION OF PLACING OF NEW SHARES UNDER GENERAL MANDATE || dilution: PLACING OF NEW SHARES UNDER GENERAL MANDATE || connected: CONNECTED TRANSACTION GRANT OF AWARDED SHARES BY A SUBSIDIARY OF THE COMPANY PURSUANT TO ITS EQUITY INCENTIVE PLAN || connected: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO THE CONNECTED TRANSACTION ON GRANT OF SHARE AWARDS TO CONNECTED PERSONS PURSUANT TO THE SHARE AWARD SCHEME || audit: GENERAL MANDATES TO ISSUE AND REPURCHASE SHARES, RE-ELECTION OF DIRECTORS, DECLARATION AND PAYMENT OF FINAL DIVIDEND OUT OF THE SHARE PREMIUM ACCOUNT OF THE COMPANY, PROPOSED CHANGE OF AUDITOR AND NOTICE OF THE ANNUAL GENERAL MEETING || audit: PROPOSED CHANGE OF AUDITOR || offer_privatisation: WITHDRAWAL OF LISTING OF ZERO COUPON CONVERTIBLE BONDS DUE 2025 || director_auditor_change: GENERAL MANDATES TO ISSUE AND REPURCHASE SHARES, RE-ELECTION OF DIRECTORS, DECLARATION AND PAYMENT OF FINAL DIVIDEND OUT OF THE SHARE PREMIUM ACCOUNT OF THE COMPANY, PROPOSED CHANGE OF AUDITOR AND NOTICE OF THE ANNUAL GENERAL MEETING",,
