ts_code,trade_date,close,vol,amount
01613.HK,20260624,0.405,2003904.0,837906.56
03669.HK,20260624,0.74,4989978.0,3763887.34
00695.HK,20260624,8.11,278000.0,2244980.0
01258.HK,20260624,12.85,9623459.0,124619952.42
02068.HK,20260624,1.88,1851000.0,3509900.0
01237.HK,20260624,0.7,5000.0,3150.0
01332.HK,20260624,0.14,3050000.0,424230.0
03939.HK,20260624,8.19,31623146.0,257451827.64
01335.HK,20260624,0.105,84000.0,8204.0
08350.HK,20260624,0.37,32000.0,11840.0
02377.HK,20260624,0.83,44000.0,36500.0
08362.HK,20260624,0.048,120000.0,5860.0
01710.HK,20260624,0.31,368000.0,116740.0
08471.HK,20260624,0.4,173500.0,70922.5
08140.HK,20260624,0.104,20000.0,2100.0
08391.HK,20260624,0.385,3692000.0,1313480.0
06158.HK,20260624,0.013,239000.0,3507.0
08146.HK,20260624,0.475,130000.0,59100.0
01615.HK,20260624,0.365,140000.0,49850.0
08620.HK,20260624,0.104,410000.0,42840.0
06185.HK,20260624,21.96,755800.0,16733659.2
01797.HK,20260624,21.58,6158670.0,132881993.4
01767.HK,20260624,0.315,100000.0,31000.0
01873.HK,20260624,1.09,3921500.0,4380875.0
06160.HK,20260624,165.2,4955410.0,823549051.27
01780.HK,20260624,2.98,3078221.0,8665687.04
02500.HK,20260624,1.35,5014500.0,6854315.0
02528.HK,20260624,0.68,6000.0,4020.0
06049.HK,20260624,27.0,1816400.0,48944240.4
09993.HK,20260624,1.05,26816000.0,28775020.0
06939.HK,20260624,2.01,450000.0,907060.0
02215.HK,20260624,0.17,31000.0,5420.0
02190.HK,20260624,18.09,300741.0,5428043.9
02216.HK,20260624,0.64,589000.0,383770.0
02210.HK,20260624,1.82,2400.0,4368.0
09863.HK,20260624,33.82,7774220.0,262084276.8
02429.HK,20260624,2.48,855000.0,2092650.0
06911.HK,20260624,2.5,15200.0,38000.0
02453.HK,20260624,0.74,1248800.0,942382.0
80700.HK,20260624,373.0,25100.0,9330440.0
80388.HK,20260624,323.0,9800.0,3148080.0
02499.HK,20260624,5.95,3800.0,22800.0
00789.HK,20260624,0.295,160000.0,48100.0
02011.HK,20260624,1.39,2000.0,2780.0
00080.HK,20260624,0.27,730000.0,197100.0
08191.HK,20260624,0.147,126000.0,17994.0
00400.HK,20260624,4.54,9571000.0,42142903.0
02120.HK,20260624,7.69,2800.0,21643.0
08368.HK,20260624,0.207,200000.0,40950.0
01538.HK,20260624,0.75,1542000.0,1065380.0
06865.HK,20260624,5.96,9175528.0,55371481.6
01561.HK,20260624,0.067,620000.0,37728.0
00722.HK,20260624,0.47,52000.0,23940.0
03866.HK,20260624,4.42,5030500.0,22016394.5
00331.HK,20260624,5.15,247000.0,1272120.0
03996.HK,20260624,1.15,22343113.0,25730348.82
01979.HK,20260624,2.04,1475172.0,3008439.16
01341.HK,20260624,0.019,23832000.0,446120.0
08196.HK,20260624,0.64,2256000.0,1475680.0
02003.HK,20260624,0.89,2600.0,2322.0
03997.HK,20260624,3.1,228000.0,710400.0
06098.HK,20260624,5.09,8090350.0,40795233.97
02051.HK,20260624,0.44,1900000.0,826550.0
01925.HK,20260624,1.23,16000.0,19920.0
08646.HK,20260624,0.33,17055000.0,5906610.0
06199.HK,20260624,1.03,29000.0,30230.0
03681.HK,20260624,1.05,757009.0,805251.18
08657.HK,20260624,0.26,16000.0,4200.0
09633.HK,20260624,41.96,5957312.0,249860163.6
01477.HK,20260624,4.64,955500.0,4474815.0
02176.HK,20260624,0.68,10000.0,6800.0
02251.HK,20260624,10.73,141000.0,1531985.0
09877.HK,20260624,6.9,47400.0,327534.0
09886.HK,20260624,0.94,438000.0,404880.0
09868.HK,20260624,49.14,12109518.0,601671136.04
02271.HK,20260624,3.52,438000.0,1383500.0
01111.HK,20260624,0.218,92000.0,19024.0
02409.HK,20260624,4.17,49000.0,204330.0
03896.HK,20260624,4.86,70557638.0,343239263.75
02566.HK,20260624,6.12,508853.0,3104815.47
02506.HK,20260624,81.8,79450.0,6543560.0
02410.HK,20260624,5.8,2547000.0,15274240.0
02408.HK,20260624,3.68,344500.0,1237595.0
06872.HK,20260624,263.6,66700.0,18260630.05
00750.HK,20260624,0.233,18000.0,4149.0
00953.HK,20260624,0.179,682000.0,114682.0
01966.HK,20260624,0.04,300000.0,12000.0
01938.HK,20260624,0.238,51000.0,12190.0
01323.HK,20260624,0.219,7425400.0,1394344.6
01818.HK,20260624,18.23,27176726.0,492066780.64
01899.HK,20260624,1.1,64000.0,70600.0
01696.HK,20260624,2.32,236800.0,545000.0
06829.HK,20260624,2.18,22000.0,47960.0
08545.HK,20260624,0.038,192000.0,7104.0
08448.HK,20260624,1.57,80000.0,127200.0
01631.HK,20260624,1.2,400000.0,485200.0
01763.HK,20260624,17.67,109600.0,1960548.0
06080.HK,20260624,0.145,156000.0,21504.0
01894.HK,20260624,0.385,35000.0,12850.0
01119.HK,20260624,0.31,4248400.0,1286782.0
01939.HK,20260624,0.5,478000.0,245800.0
02258.HK,20260624,0.33,212000.0,64510.0
03990.HK,20260624,2.81,524800.0,1466690.0
02616.HK,20260624,4.69,7830500.0,38142802.5
03877.HK,20260624,2.24,14224000.0,31951702.0
01935.HK,20260624,0.81,10000.0,8100.0
02772.HK,20260624,0.03,10664134.0,326737.618
01895.HK,20260624,0.3,233000.0,69900.0
03718.HK,20260624,0.415,408000.0,169040.0
01957.HK,20260624,0.25,707500.0,178637.5
09913.HK,20260624,2.29,290498.0,664427.76
01601.HK,20260624,0.79,300000.0,234720.0
01163.HK,20260624,0.184,2500.0,470.0
01942.HK,20260624,0.083,3304000.0,281326.0
06063.HK,20260624,0.68,832000.0,550000.0
01792.HK,20260624,0.97,142000.0,137240.0
09923.HK,20260624,5.07,580400.0,2969780.0
09988.HK,20260624,99.4,103216499.0,10243189718.22
09960.HK,20260624,0.97,130000.0,124215.0
02197.HK,20260624,1.83,2719500.0,4910385.0
02385.HK,20260624,5.43,168400.0,907472.0
02157.HK,20260624,3.7,8633000.0,32320910.0
01204.HK,20260624,1.4,20000.0,29780.0
02265.HK,20260624,1.24,530000.0,627450.0
09669.HK,20260624,3.6,741400.0,2708972.0
02405.HK,20260624,0.64,4000.0,2560.0
09885.HK,20260624,3.88,2595185.0,9711311.75
02486.HK,20260624,3.81,20200.0,76636.0
02503.HK,20260624,0.174,144000.0,24468.0
01698.HK,20260624,32.62,3373708.0,109434695.8
03660.HK,20260624,59.2,9450.0,558345.0
06990.HK,20260624,422.4,980095.0,416292854.6
02587.HK,20260624,2.59,13965500.0,38606560.0
01519.HK,20260624,8.22,33269040.0,270680188.39
06687.HK,20260624,14.16,747300.0,10706073.0
00933.HK,20260624,0.42,1958000.0,817890.0
01888.HK,20260624,93.55,75292855.0,7032674831.9
00552.HK,20260624,3.94,17232560.0,67707418.4
01800.HK,20260624,3.89,7584965.0,29435908.3
01388.HK,20260624,0.3,7000.0,2025.0
01898.HK,20260624,10.86,18608260.0,200611156.4
03898.HK,20260624,38.98,5823368.0,226138179.3
01882.HK,20260624,18.97,2081238.0,39487456.88
01399.HK,20260624,0.435,1648000.0,708700.0
01972.HK,20260624,20.52,5748951.0,117630875.74
00842.HK,20260624,1.01,1518000.0,1566010.0
01087.HK,20260624,0.81,284000.0,222440.0
01091.HK,20260624,0.42,2691000.0,1165010.0
01086.HK,20260624,0.84,886000.0,741490.0
03893.HK,20260624,1.16,436500.0,545520.0
01571.HK,20260624,3.74,1025000.0,3859410.0
00994.HK,20260624,0.32,7164000.0,2459180.0
01676.HK,20260624,0.205,132400.0,27006.0
08511.HK,20260624,0.71,4000.0,2860.0
08507.HK,20260624,0.63,804000.0,493640.0
01713.HK,20260624,1.98,76000.0,150320.0
02116.HK,20260624,0.68,252000.0,164900.0
08017.HK,20260624,0.97,256000.0,245280.0
08512.HK,20260624,0.405,4810000.0,1757400.0
02696.HK,20260624,63.0,922457.0,58257109.2
06058.HK,20260624,0.55,1062000.0,571380.0
01769.HK,20260624,1.07,878000.0,923850.0
06806.HK,20260624,2.54,8170400.0,21086944.0
06811.HK,20260624,1.08,638000.0,676640.0
02180.HK,20260624,5.55,50250.0,264242.5
08623.HK,20260624,0.115,1000.0,103.0
01429.HK,20260624,0.183,704000.0,125752.0
09926.HK,20260624,87.5,17828537.0,1576897039.0
02096.HK,20260624,9.36,6489350.0,61241861.5
01516.HK,20260624,0.76,5096150.0,3919875.31
02457.HK,20260624,0.34,85000.0,30450.0
01167.HK,20260624,4.29,3463964.0,15206242.12
02439.HK,20260624,0.33,4204000.0,1390920.0
02540.HK,20260624,0.87,22500.0,19575.0
02561.HK,20260624,19.36,3800.0,73069.0
06086.HK,20260624,0.75,1708500.0,1305825.0
02556.HK,20260624,31.58,2052900.0,66068860.6
09663.HK,20260624,3.09,11500.0,35095.0
02451.HK,20260624,9.65,1487500.0,14015170.0
03378.HK,20260624,27.14,364200.0,10930522.0
02575.HK,20260624,15.61,399540.0,6329773.6
02652.HK,20260624,19.12,303000.0,5831445.0
06651.HK,20260624,89.6,12877831.0,1144051242.25
02583.HK,20260624,49.42,123500.0,6147820.4
09887.HK,20260624,51.15,780500.0,39241276.0
02651.HK,20260624,12.0,24100.0,289179.0
02718.HK,20260624,226.6,203740.0,47044856.0
00822.HK,20260624,0.385,470000.0,180650.0
00573.HK,20260624,0.26,104000.0,28050.0
01813.HK,20260624,0.11,882618.0,97456.3
00658.HK,20260624,1.15,634000.0,733940.0
01836.HK,20260624,12.4,619000.0,7724907.5
02020.HK,20260624,67.9,10484099.0,710830920.1
00825.HK,20260624,0.295,69000.0,20355.0
00656.HK,20260624,3.87,6551478.0,25490395.9
00837.HK,20260624,5.95,28000.0,166785.0
00960.HK,20260624,6.26,20653753.0,129160034.67
00631.HK,20260624,6.9,9361196.0,64780727.16
01415.HK,20260624,24.52,3065340.0,75230048.3
08419.HK,20260624,0.075,110000.0,8840.0
01216.HK,20260624,0.28,364000.0,103370.0
01751.HK,20260624,1.25,90000.0,112400.0
09998.HK,20260624,0.39,175000.0,68250.0
02660.HK,20260624,2.19,266000.0,584140.0
01907.HK,20260624,2.21,22221565.0,48638397.1
02132.HK,20260624,0.14,240000.0,33704.0
03316.HK,20260624,21.34,323000.0,6916190.0
01501.HK,20260624,29.62,164000.0,5073848.0
02110.HK,20260624,0.098,90000.0,8460.0
09929.HK,20260624,1.67,5650000.0,9297700.0
01650.HK,20260624,0.133,1704000.0,226512.0
02231.HK,20260624,0.019,1500000.0,28350.0
02159.HK,20260624,1.58,32800.0,51432.0
09900.HK,20260624,5.72,2716150.0,15621009.5
06969.HK,20260624,7.38,9309046.0,68341161.63
01947.HK,20260624,0.54,10000.0,5500.0
01657.HK,20260624,56.95,9000.0,511225.0
02187.HK,20260624,0.54,160000.0,88080.0
02130.HK,20260624,3.14,20000.0,62490.0
01162.HK,20260624,0.177,2976000.0,516632.0
09992.HK,20260624,158.1,9414527.0,1491489662.2
09618.HK,20260624,101.1,16620236.0,1670208144.11
00873.HK,20260624,0.45,2124000.0,934245.0
01945.HK,20260624,1.74,93600.0,159048.0
09995.HK,20260624,68.9,6893290.0,480207183.0
02177.HK,20260624,2.4,9600.0,22624.0
02490.HK,20260624,4.82,2118700.0,10160875.0
06979.HK,20260624,7.43,4171600.0,30937971.0
02522.HK,20260624,5.15,748500.0,3901507.5
06959.HK,20260624,3.39,6800.0,23052.0
01354.HK,20260624,2.2,118200.0,254535.0
02536.HK,20260624,1.19,4200000.0,4998000.0
02656.HK,20260624,10.72,2948000.0,32999000.0
02569.HK,20260624,1.1,365000.0,372900.0
02677.HK,20260624,28.38,8450.0,240666.0
06887.HK,20260624,33.98,763714.0,26061805.76
02590.HK,20260624,11.64,5138472.0,60721011.82
06809.HK,20260624,430.2,3769517.0,1604351689.9
02290.HK,20260624,2.18,1942500.0,4157125.0
03887.HK,20260624,1.95,2298946.0,4513322.54
00196.HK,20260624,0.145,120000.0,17400.0
01186.HK,20260624,4.76,3955000.0,18910765.0
00591.HK,20260624,0.235,787271.0,179081.62
00389.HK,20260624,0.204,2857.0,562.86
01777.HK,20260624,0.059,174000.0,9435.0
01988.HK,20260624,3.27,21487446.0,70373310.84
01928.HK,20260624,13.26,17196263.0,228381321.32
00465.HK,20260624,3.91,266000.0,1043800.0
00073.HK,20260624,2.0,98.0,192.08
08238.HK,20260624,0.145,168080.0,24746.4
01027.HK,20260624,2.99,143200.0,412699.0
08093.HK,20260624,2.77,38000.0,105260.0
03606.HK,20260624,49.42,3354665.0,165483052.0
01559.HK,20260624,0.042,1230000.0,53560.0
01776.HK,20260624,17.07,15211401.0,262821724.27
01500.HK,20260624,0.249,25000.0,6255.0
01695.HK,20260624,0.078,5900000.0,471290.0
06885.HK,20260624,0.65,223000.0,143090.0
01552.HK,20260624,0.243,155000.0,37525.0
01712.HK,20260624,4.86,2188000.0,10695960.0
01671.HK,20260624,0.78,62000.0,48280.0
08495.HK,20260624,0.242,24000.0,5808.0
02225.HK,20260624,3.7,4285000.0,15874750.0
08635.HK,20260624,0.3,276000.0,83660.0
02552.HK,20260624,2.11,1148000.0,2398655.0
02189.HK,20260624,0.46,746094.0,339742.3
00623.HK,20260624,1.9,92000.0,174590.0
00880.HK,20260624,1.5,18413750.0,27772742.5
00887.HK,20260624,0.25,2120000.0,526030.0
06882.HK,20260624,0.45,62000.0,27630.0
01317.HK,20260624,0.172,180000.0,30608.0
01478.HK,20260624,7.69,5927000.0,45439445.0
01022.HK,20260624,0.4,544500.0,217755.0
06869.HK,20260624,261.2,22363188.0,5876028743.29
01480.HK,20260624,1.35,1832000.0,2433240.0
01693.HK,20260624,6.95,8000.0,55080.0
08395.HK,20260624,1.19,500000.0,599600.0
02269.HK,20260624,32.44,38049319.0,1243013195.49
01742.HK,20260624,0.175,165000.0,28535.0
03830.HK,20260624,0.185,505000.0,96035.0
02293.HK,20260624,0.39,24000.0,9540.0
01112.HK,20260624,10.42,1540500.0,16108914.5
03618.HK,20260624,6.08,11040983.0,67710988.0
01798.HK,20260624,1.29,5951000.0,7726775.0
00327.HK,20260624,3.21,1348000.0,4334676.0
01157.HK,20260624,7.51,4755800.0,35774898.6
01085.HK,20260624,1.79,248000.0,447880.0
06839.HK,20260624,0.088,13000.0,1123.0
01301.HK,20260624,0.335,324000.0,106170.0
06886.HK,20260624,16.86,10644686.0,180208862.9
01547.HK,20260624,0.204,80000.0,15856.0
08320.HK,20260624,0.09,740000.0,63200.0
02113.HK,20260624,0.12,110000.0,12650.0
01575.HK,20260624,0.039,60000.0,2280.0
08341.HK,20260624,0.152,5000.0,750.0
01667.HK,20260624,0.305,10000.0,3050.0
03320.HK,20260624,4.44,5800629.0,25877790.47
06066.HK,20260624,12.03,14907500.0,181667423.0
01610.HK,20260624,0.97,15354000.0,14939845.0
01272.HK,20260624,1.08,100000.0,108570.0
01357.HK,20260624,3.8,132530869.0,509326808.89
01633.HK,20260624,0.38,1662000.0,643470.0
01660.HK,20260624,0.239,568000.0,139032.0
01679.HK,20260624,1.79,488000.0,870800.0
03686.HK,20260624,0.69,980000.0,676200.0
08321.HK,20260624,1.78,50000.0,89100.0
01596.HK,20260624,0.39,1154000.0,423235.0
08062.HK,20260624,0.242,70000.0,16240.0
01637.HK,20260624,0.445,2000.0,890.0
06113.HK,20260624,1.59,16000.0,25540.0
01985.HK,20260624,3.03,990000.0,2948340.0
01627.HK,20260624,0.53,84000.0,43680.0
03768.HK,20260624,0.53,9000.0,4690.0
01458.HK,20260624,1.21,1242000.0,1523055.0
03789.HK,20260624,0.187,164000.0,29624.0
08417.HK,20260624,0.025,1440000.0,36020.0
08073.HK,20260624,0.285,212000.0,60820.0
01536.HK,20260624,0.23,660000.0,156972.0
01635.HK,20260624,2.35,10239000.0,24042570.0
08036.HK,20260624,0.039,10000.0,390.0
01257.HK,20260624,0.77,297000.0,226640.0
08347.HK,20260624,0.125,88800.0,10308.0
08439.HK,20260624,1.22,220000.0,258000.0
08160.HK,20260624,0.62,2004000.0,1342680.0
01608.HK,20260624,0.076,6865000.0,551312.0
01581.HK,20260624,0.255,1800000.0,462500.0
08411.HK,20260624,0.106,290000.0,30920.0
08221.HK,20260624,2.37,284200.0,617538.0
01647.HK,20260624,0.052,335000.0,17280.0
03848.HK,20260624,11.2,87000.0,974400.0
03689.HK,20260624,1.6,43800.0,69178.0
08370.HK,20260624,6.1,20800.0,126312.0
08308.HK,20260624,0.051,252000.0,12620.0
06169.HK,20260624,0.345,982000.0,336670.0
08283.HK,20260624,0.26,1290000.0,357050.0
08291.HK,20260624,0.225,80000.0,19650.0
03395.HK,20260624,0.199,184000.0,35911.0
08365.HK,20260624,1.21,1710000.0,2048000.0
01655.HK,20260624,0.166,8045000.0,1350820.0
03306.HK,20260624,17.5,2874695.0,49797455.4
02017.HK,20260624,0.24,4000.0,960.0
01611.HK,20260624,1.91,534500.0,1018950.0
08188.HK,20260624,1.21,828000.0,1008520.0
01572.HK,20260624,0.085,412000.0,34196.0
02281.HK,20260624,0.7,18000.0,12090.0
01617.HK,20260624,0.57,6000000.0,3497120.0
02363.HK,20260624,0.34,25.0,7.25
08412.HK,20260624,0.27,10000.0,2700.0
08460.HK,20260624,0.91,7524400.0,5377566.0
08013.HK,20260624,0.059,60000.0,3380.0
00928.HK,20260624,0.082,2740000.0,224760.0
00929.HK,20260624,0.6,1935000.0,1140850.0
00931.HK,20260624,0.27,3153000.0,853939.0
00934.HK,20260624,3.68,1378000.0,5073020.0
00938.HK,20260624,0.41,808000.0,331240.0
00941.HK,20260624,78.05,15870577.0,1235250723.25
00943.HK,20260624,0.16,96000.0,15360.0
00945.HK,20260624,314.4,1942.0,609286.8
00966.HK,20260624,19.2,8363251.0,162615489.88
00969.HK,20260624,0.085,376000.0,32216.0
00978.HK,20260624,0.244,412000.0,99268.0
00979.HK,20260624,0.37,1688000.0,668060.0
00981.HK,20260624,84.8,218098916.0,18241345080.4
00983.HK,20260624,0.3,34000.0,10190.0
00984.HK,20260624,0.228,8000.0,1824.0
00986.HK,20260624,0.295,80120.0,23730.6
00987.HK,20260624,0.179,3764406.0,677621.05
00989.HK,20260624,0.92,606500.0,558590.0
00990.HK,20260624,0.6,58420000.0,36261400.0
00991.HK,20260624,2.59,50702323.0,131654643.02
00992.HK,20260624,22.92,93908593.0,2163857233.0
00993.HK,20260624,0.087,922000.0,77316.0
00995.HK,20260624,15.91,1833084.0,29639121.08
00997.HK,20260624,0.018,16000.0,296.0
01000.HK,20260624,0.49,4500.0,2680.0
01001.HK,20260624,0.445,22000.0,9630.0
01002.HK,20260624,0.052,1996000.0,111776.0
01003.HK,20260624,0.206,450000.0,90500.0
01004.HK,20260624,0.17,100100.0,16254.6
01010.HK,20260624,0.07,184000.0,12880.0
01033.HK,20260624,0.58,71643835.0,42086595.84
01036.HK,20260624,1.64,181000.0,298700.0
01037.HK,20260624,0.455,428000.0,195430.0
01038.HK,20260624,59.15,1454130.0,85732881.8
01044.HK,20260624,21.82,5087042.0,111021866.06
01045.HK,20260624,2.29,2244250.0,5173500.0
01046.HK,20260624,0.36,10.0,3.85
01049.HK,20260624,0.96,244000.0,245460.0
01050.HK,20260624,2.59,10632000.0,26795260.0
01051.HK,20260624,8.2,43000.0,354510.0
01052.HK,20260624,3.59,918000.0,3299740.0
01053.HK,20260624,0.93,7206000.0,6801040.0
01055.HK,20260624,3.47,18485244.0,64149409.4
01058.HK,20260624,0.395,2000.0,790.0
01059.HK,20260624,0.37,9000.0,3330.0
01060.HK,20260624,0.495,113925614.0,57082038.58
01063.HK,20260624,0.062,5270000.0,347900.0
01065.HK,20260624,3.82,150000.0,575820.0
01070.HK,20260624,13.1,10763019.0,140975112.48
01071.HK,20260624,3.89,17313659.0,68209513.51
01072.HK,20260624,23.34,11318920.0,264265520.18
01073.HK,20260624,0.101,160000.0,16160.0
01093.HK,20260624,6.79,102874935.0,700457327.15
01094.HK,20260624,0.28,64000.0,17920.0
01097.HK,20260624,0.069,178798422.0,13254560.64
01100.HK,20260624,1.49,10000.0,14840.0
01104.HK,20260624,1.43,4160002.0,5952802.8
01105.HK,20260624,0.175,376000.0,65798.0
01108.HK,20260624,2.58,8328000.0,21900740.0
01109.HK,20260624,30.8,17314559.0,532496360.17
01114.HK,20260624,1.98,24906085.0,49574719.15
01122.HK,20260624,0.73,383000.0,285980.0
01123.HK,20260624,0.11,1636000.0,179524.0
01124.HK,20260624,0.121,1520000.0,183530.0
01125.HK,20260624,0.72,5241.0,3719.88
01126.HK,20260624,6.45,310500.0,2003105.0
01130.HK,20260624,0.63,389600.0,245960.0
01132.HK,20260624,0.066,1370000.0,88620.0
01133.HK,20260624,16.2,5191969.0,83117639.86
01137.HK,20260624,1.1,718358.0,778062.32
01138.HK,20260624,19.38,53158270.0,1017100744.58
01140.HK,20260624,0.128,102560000.0,13169236.0
01141.HK,20260624,3.31,10599750.0,34641027.5
01142.HK,20260624,0.078,3367500.0,256079.0
01159.HK,20260624,2.62,58000.0,160800.0
01160.HK,20260624,0.27,400000.0,103500.0
01164.HK,20260624,2.71,25067750.0,67749407.5
01166.HK,20260624,0.172,3.0,0.482
01168.HK,20260624,2.99,208375.0,608461.25
01170.HK,20260624,0.46,180000.0,82800.0
01171.HK,20260624,12.23,52687433.0,635088866.28
01172.HK,20260624,0.02,200000.0,4000.0
01173.HK,20260624,0.026,160000.0,4020.0
01176.HK,20260624,0.015,1192000.0,16846.0
01177.HK,20260624,4.41,103065576.0,459575019.19
01180.HK,20260624,0.71,232000.0,164320.0
01182.HK,20260624,0.92,117500.0,106725.0
01184.HK,20260624,6.6,82000.0,543120.0
01193.HK,20260624,15.19,3733299.0,56664047.39
01196.HK,20260624,11.13,1220130.0,13366951.3
01198.HK,20260624,0.092,4000.0,368.0
01199.HK,20260624,4.63,4126291.0,18944750.05
01200.HK,20260624,2.4,2022000.0,4763480.0
01201.HK,20260624,2.44,531000.0,1306500.0
01202.HK,20260624,1.45,946000.0,1381600.0
01203.HK,20260624,0.67,255000.0,168350.0
01205.HK,20260624,0.48,6530000.0,3156660.0
01208.HK,20260624,7.48,67414432.0,505324705.08
01211.HK,20260624,75.95,27127739.0,2048525018.68
01213.HK,20260624,0.43,10000.0,4300.0
01215.HK,20260624,0.021,322500.0,6597.5
01217.HK,20260624,0.011,1400000.0,15400.0
01221.HK,20260624,1.54,8286.0,12749.0
01222.HK,20260624,0.021,52093693.0,1139953.1
01223.HK,20260624,1.28,2040000.0,2594200.0
01224.HK,20260624,1.21,22000.0,26620.0
01226.HK,20260624,0.9,21920.0,19551.2
01229.HK,20260624,0.153,276000.0,42412.0
02038.HK,20260624,22.8,711383.0,16206729.72
02302.HK,20260624,4.45,782000.0,3427320.0
02309.HK,20260624,2.23,3592000.0,8160060.0
02310.HK,20260624,0.144,2000.0,288.0
00001.HK,20260624,67.75,8073366.0,544649862.2
00002.HK,20260624,74.35,3561900.0,263887569.5
00003.HK,20260624,6.72,25814133.0,173401776.62
00004.HK,20260624,18.54,1027840.0,19005516.1
00005.HK,20260624,148.2,10676159.0,1590095199.9
00006.HK,20260624,58.2,3338094.0,193587543.75
00008.HK,20260624,5.43,7673205.0,41555699.63
00010.HK,20260624,12.97,826003.0,10696744.0
00012.HK,20260624,25.32,8002066.0,201371986.48
00014.HK,20260624,16.73,1500010.0,25071181.5
00016.HK,20260624,113.7,6572772.0,743394633.4
00017.HK,20260624,6.8,6416876.0,43870963.91
00018.HK,20260624,0.26,292000.0,75010.0
00019.HK,20260624,81.45,1065429.0,86461209.1
00022.HK,20260624,0.043,14680000.0,627000.0
00023.HK,20260624,12.9,794022.0,10210074.78
00025.HK,20260624,4.18,400.0,1646.0
00027.HK,20260624,30.02,16219366.0,484112220.1
00028.HK,20260624,3.6,20000.0,72530.0
00029.HK,20260624,10.46,92000.0,912220.0
00030.HK,20260624,0.245,5834000.0,1390512.0
00031.HK,20260624,0.64,7502000.0,4848940.0
00032.HK,20260624,7.79,388.0,2968.2
00034.HK,20260624,4.64,83000.0,386440.0
00035.HK,20260624,0.68,118783.0,79691.12
00037.HK,20260624,0.49,156000.0,75680.0
00038.HK,20260624,6.58,6027860.0,39840507.04
00040.HK,20260624,0.72,221000.0,156660.0
00041.HK,20260624,15.06,276673.0,4148935.27
00042.HK,20260624,0.275,18000.0,4950.0
00045.HK,20260624,5.19,83500.0,436240.0
00050.HK,20260624,4.73,92000.0,434980.0
00051.HK,20260624,4.4,11000.0,48310.0
00052.HK,20260624,4.45,173500.0,754655.0
00053.HK,20260624,68.3,8500.0,581800.0
00055.HK,20260624,0.138,530000.0,72680.0
00057.HK,20260624,1.62,102000.0,166180.0
00058.HK,20260624,0.237,263000.0,63584.0
00061.HK,20260624,0.053,5.0,0.2
00062.HK,20260624,9.27,46800.0,433504.0
00064.HK,20260624,3.32,96875.0,314510.0
00066.HK,20260624,31.02,5827248.0,180808811.69
00069.HK,20260624,4.08,282000.0,1140540.0
00071.HK,20260624,9.91,22000.0,217330.0
00076.HK,20260624,0.141,300.0,39.6
00078.HK,20260624,0.425,74000.0,32440.0
00079.HK,20260624,0.099,460000.0,46180.0
00081.HK,20260624,2.25,4346000.0,9802750.0
00082.HK,20260624,0.079,3266000.0,248082.0
00083.HK,20260624,10.56,8254708.0,86619597.32
00084.HK,20260624,0.08,6535000.0,465770.0
00085.HK,20260624,1.06,1125332.0,1206489.24
00086.HK,20260624,4.03,637000.0,2523170.0
00087.HK,20260624,12.81,979000.0,12668285.0
00088.HK,20260624,3.52,235000.0,825620.0
00094.HK,20260624,0.058,160000.0,9440.0
00097.HK,20260624,0.153,311994.0,46806.107
00101.HK,20260624,7.23,5780528.0,41673499.36
00103.HK,20260624,1.99,151000.0,291050.0
00104.HK,20260624,0.233,1345000.0,314755.0
00105.HK,20260624,5.22,6000.0,31320.0
00107.HK,20260624,4.4,1721622.0,7602084.48
00108.HK,20260624,2.11,1920000.0,4007662.0
00111.HK,20260624,0.65,40000.0,25920.0
00113.HK,20260624,6.08,161000.0,976445.0
00114.HK,20260624,0.65,345000.0,211900.0
00115.HK,20260624,6.81,4000.0,27720.0
00116.HK,20260624,9.82,1020230.0,10093748.8
00118.HK,20260624,0.215,310000.0,67122.0
00119.HK,20260624,1.61,13178000.0,21230875.0
00120.HK,20260624,0.055,372000.0,20460.0
00123.HK,20260624,3.47,12397434.0,42992440.82
00124.HK,20260624,0.211,280418.0,59553.858
00127.HK,20260624,1.08,128000.0,139460.0
00128.HK,20260624,0.54,1476000.0,786600.0
00129.HK,20260624,0.173,552150.0,99423.968
00130.HK,20260624,0.19,88000.0,16720.0
00131.HK,20260624,1.37,292000.0,399190.0
00132.HK,20260624,0.182,35000.0,6370.0
00133.HK,20260624,19.0,198000.0,3751380.0
00135.HK,20260624,6.63,13239218.0,88220299.95
00136.HK,20260624,1.41,66459223.0,92437239.97
00139.HK,20260624,0.119,1310684.0,159143.792
00142.HK,20260624,4.9,6673250.0,32525812.0
00144.HK,20260624,12.88,2420942.0,30958160.74
00145.HK,20260624,0.176,384000.0,64096.0
00147.HK,20260624,0.061,4525000.0,277435.0
00148.HK,20260624,126.8,60534685.0,7769532287.9
00149.HK,20260624,0.065,4156120.0,262840.65
00152.HK,20260624,5.74,9463395.0,53414017.91
00156.HK,20260624,0.96,150000.0,141160.0
00157.HK,20260624,0.43,10000.0,4300.0
00159.HK,20260624,0.076,918960.0,62324.4
00160.HK,20260624,0.8,186000.0,151540.0
00162.HK,20260624,0.045,100000.0,4428.0
00165.HK,20260624,5.55,7031428.0,40024531.1
00166.HK,20260624,0.032,1944000.0,60770.0
00168.HK,20260624,45.6,3421239.0,155854422.4
00169.HK,20260624,0.113,157000.0,17985.0
00171.HK,20260624,0.036,526000.0,17990.0
00173.HK,20260624,2.02,1154000.0,2335120.0
