ts_code,ts_latest_close,ts_days,ts_avg_amount_hkd,ts_median_amount_hkd
00001.HK,69.45,20,572316820.3364999,564341633.3
00002.HK,73.15,20,264222230.8835,243468364.85000002
00003.HK,6.76,20,222168880.3265,189476955.985
00004.HK,18.72,20,191150959.5315,59135584.36
00005.HK,149.0,20,2551250497.1427,2411853737.6
00006.HK,56.2,20,330075339.566,337934228.065
00008.HK,5.45,20,62942366.0855,56645520.215
00010.HK,13.02,20,9107470.989,8256314.625
00012.HK,25.84,20,308366547.15929997,308756614.74
00013.HK,16.42,20,67007046.376499996,59292766.125
00014.HK,16.58,20,74636917.098,42681968.480000004
00016.HK,112.7,20,929181737.666,890493903.49
00017.HK,7.04,20,43814925.964499995,43948573.144999996
00018.HK,0.26,17,49507.05882352941,37620.0
00019.HK,83.05,20,87043359.37799999,70419245.175
00020.HK,1.48,20,820048823.164,800111333.54
00021.HK,0.082,14,740828.2142857143,120612.5
00022.HK,0.045,20,550339.16865,391840.0
00023.HK,12.74,20,15272580.342500001,11192627.3
00025.HK,4.19,11,82693.63636363637,50340.0
00026.HK,57.15,18,307544.26111111115,213095.0
00027.HK,30.1,20,418323635.14235,385936128.78999996
00028.HK,3.78,19,7834368.801052632,610210.0
00029.HK,10.21,20,890606.9415,624859.6
00030.HK,0.221,20,195829.7,115911.0
00031.HK,0.72,20,13205338.68,10766161.15
00032.HK,7.81,18,221955.55,139150.105
00034.HK,4.62,20,632597.2785,544916.87
00035.HK,0.7,20,274595.57149999996,198962.5
00037.HK,0.5,20,204419.5,130560.0
00038.HK,6.83,20,28483747.9305,25854356.555
00040.HK,0.74,20,83866.49799999999,56435.0
00041.HK,14.9,20,5494870.8935,4211356.535
00042.HK,0.3,19,116181.57894736843,88080.0
00045.HK,5.29,20,683247.424,694305.0
00046.HK,1.25,13,67325.84923076924,43440.0
00048.HK,0.35,18,75618.44444444444,54583.0
00050.HK,4.77,20,512279.8615,381510.99
00051.HK,4.5,10,60613.0,47915.0
00052.HK,4.19,20,356183.27999999997,174910.0
00053.HK,68.3,19,823492.6315789474,621400.0
00055.HK,0.145,7,14187.457142857142,13170.0
00057.HK,1.63,16,131883.75,130080.0
00058.HK,0.244,11,42933.98181818182,35200.0
00060.HK,0.52,7,16660.0,13480.0
00061.HK,0.064,16,20730.7078125,8394.6
00062.HK,9.28,20,1649548.0055,1253302.0
00063.HK,0.044,8,5018.5,1182.0
00064.HK,3.31,20,1150163.615,323754.95
00065.HK,0.2,16,23941.472687499998,7080.0
00066.HK,31.52,20,215106359.1014,172987877.29
00068.HK,14.2,20,110842382.8415,80902945.45
00069.HK,4.02,20,2267250.293,2011420.0
00070.HK,0.049,11,9069.181818181818,9600.0
00071.HK,10.05,20,578082.725,452615.0
00072.HK,0.26,7,13708.0,9834.0
00073.HK,2.0,10,26963.725,8386.65
00075.HK,0.163,15,3326.010933333333,2146.0
00076.HK,0.13,17,34320.527411764706,29573.0
00077.HK,0.44,10,53878.2,31820.0
00078.HK,0.46,20,118021.896,87455.0
00079.HK,0.089,6,28435.958333333332,11216.0
00080.HK,0.295,20,535700.5055,348625.0
00081.HK,2.43,20,22554147.706,17657535.0
00082.HK,0.082,20,423072.3,312369.0
00083.HK,10.95,20,158278672.33499998,115586072.325
00084.HK,0.063,5,20819.2,4475.0
00085.HK,1.09,20,3121848.15,2935479.5
00086.HK,4.07,20,1655898.476,1597115.0
00087.HK,12.66,20,12990370.252,12689761.71
00088.HK,3.5,19,735894.5499999999,671840.0
00089.HK,1.96,7,31385.114285714284,8520.0
00090.HK,1.1,18,376412.22222222225,182100.0
00092.HK,0.188,18,83470.97277777777,22020.8155
00093.HK,0.4,8,12327.5,9090.0
00094.HK,0.053,16,31055.0,22040.0
00095.HK,0.16,20,467821.77079999994,306137.0
00096.HK,0.49,11,65644.94545454545,8774.4
00097.HK,0.15,20,86672.06265,51127.0
00098.HK,7.0,16,373987.5,98205.0
00099.HK,1.25,2,85655.0,85655.0
00100.HK,497.6,20,1712523509.6416001,1554835104.65
00101.HK,7.36,20,70601848.989,65759912.44
00103.HK,1.98,20,264212.8,112480.0
00104.HK,0.25,16,159494.95,57765.0
00105.HK,5.25,2,31560.0,31560.0
00107.HK,4.72,20,19807539.302,15905791.1
00108.HK,2.04,20,6321287.5,5099020.0
00110.HK,0.315,14,392718.5,46050.0
00111.HK,0.61,20,294443.0,146750.0
00113.HK,6.24,20,774250.868,239699.53
00114.HK,0.62,16,105959.375,55875.0
00115.HK,7.95,4,2449.625,2030.0
00116.HK,10.28,20,10475671.8035,9332750.5
00117.HK,6.51,20,178070619.5765,159901961.68
00118.HK,0.247,20,439860.14,329469.0
00119.HK,1.67,20,29747733.393,26693195.0
00120.HK,0.056,16,36962.475,34162.8
00122.HK,1.41,15,71633.15,51120.0
00123.HK,3.79,20,42825818.792,35009954.93
00124.HK,0.214,20,203638.53884999998,175402.0065
00125.HK,0.295,8,24617.5,10495.0
00126.HK,0.122,5,9738.0,11992.0
00127.HK,1.09,20,244071.0,204995.0
00128.HK,0.54,17,1824994.6094117647,68360.0
00129.HK,0.19,16,16824.2164375,14979.805
00130.HK,0.19,14,100320.0,20548.0
00131.HK,1.31,16,66736.9125,52020.3
00132.HK,0.195,6,11496.666666666666,6519.5
00133.HK,19.12,20,6697363.5024999995,5936477.79
00135.HK,6.66,20,86252967.947,73989993.44
00136.HK,1.48,20,209801137.0045,152192765.995
00137.HK,0.57,9,51970.0,31850.0
00138.HK,0.435,14,9689.32142857143,3538.05
00139.HK,0.126,20,323404.37695,239465.95
00142.HK,5.0,20,31010864.303500004,23903640.195
00144.HK,13.14,20,57764548.9395,47883778.739999995
00145.HK,0.192,20,965727.3914999999,67535.44
00146.HK,1.56,3,50846.666666666664,4680.0
00147.HK,0.058,20,704224.0,682672.5
00148.HK,126.6,20,2723045077.776,1852861004.525
00149.HK,0.063,20,298601.33925,48827.088
00150.HK,0.16,18,49588.48333333334,45837.399999999994
00151.HK,4.05,20,47554078.4605,32168757.11
00152.HK,5.59,20,80121739.4305,71330214.38
00154.HK,0.44,20,76221.75,65890.0
00156.HK,1.03,16,67040.925,55759.4
00157.HK,0.465,9,111561.11111111111,61600.0
00158.HK,56.2,5,258200.0,210750.0
00159.HK,0.08,18,103585.22222222222,33360.0
00160.HK,0.89,10,85718.836,42219.18
00162.HK,0.044,20,295078.51694999996,62327.0
00163.HK,0.158,17,28067.92511764706,15570.0
00164.HK,0.52,19,261872.78894736842,184851.44
00165.HK,5.73,20,51864016.9565,42236150.0
00166.HK,0.032,19,32638.32894736842,8480.0
00167.HK,7.0,16,2130347.9725,1704960.0
00168.HK,45.4,20,180052555.20049998,162269513.43
00169.HK,0.127,20,292299.24700000003,229934.5
00171.HK,0.038,18,123396.88888888889,13975.0
00173.HK,2.05,20,4208364.103,3374714.88
00174.HK,0.225,13,35252.769230769234,18034.0
00175.HK,18.59,20,1057264294.731,979048355.9949999
00177.HK,10.14,20,160990309.9915,93005048.83
00178.HK,0.85,20,4021011.6,3344610.0
00179.HK,22.72,20,265988089.84,245558735.53
00180.HK,0.206,7,29246.31428571429,6061.2
00181.HK,0.119,1,9520.0,9520.0
00182.HK,0.43,20,17553215.23025,12303255.0
00183.HK,0.149,14,4250.0,2980.0
00184.HK,2.34,12,43201.666666666664,38010.0
00185.HK,0.073,3,273.6666666666667,219.0
00186.HK,0.152,4,21577.5,22680.0
00187.HK,3.19,20,23492854.004499998,8851350.0
00188.HK,0.244,8,33364.125,12430.5
00189.HK,21.08,20,1410351687.1405,1354645114.495
00191.HK,0.73,12,49504.198333333334,44013.53
00193.HK,0.206,17,19135.819705882353,10932.75
00194.HK,4.31,17,210426.59764705884,184580.0
00196.HK,0.141,20,337165.0,339264.0
00197.HK,0.3,19,65257.133421052626,12982.085
00199.HK,2.63,20,26618767.836000003,24053324.22
00200.HK,3.39,20,14899966.98,14097102.41
00201.HK,0.067,16,304544.25,54607.0
00202.HK,0.056,16,5842.8125,3215.0
00204.HK,0.184,19,87983.02684210526,66220.0
00205.HK,0.67,20,270081.175,216600.0
00206.HK,0.35,19,656650.7894736842,590640.0
00209.HK,0.52,20,20359842.4775,6688400.0
00210.HK,0.355,19,131877.8947368421,84660.0
00211.HK,0.241,19,38581.428315789475,14556.0
00212.HK,28.5,9,158992.22222222222,115000.0
00213.HK,0.375,9,41515.40277777778,25550.0
00214.HK,0.214,13,24776.045923076923,5180.0
00215.HK,1.1,20,2864967.5190000003,2596040.0
00216.HK,0.53,7,16565.714285714286,13600.0
00217.HK,0.135,20,321876.0,225106.0
00218.HK,0.85,20,664981.5599999999,568230.0
00219.HK,0.69,13,54155.38461538462,30560.0
00220.HK,6.94,20,123876239.61199999,97427636.5
00222.HK,2.35,7,32822.857142857145,23440.0
00223.HK,0.112,20,229368.78765,139588.525
00225.HK,5.3,11,126945.81818181818,53000.0
00227.HK,0.183,18,81102.31111111112,60720.8
00228.HK,1.32,18,121869.44444444444,129332.5
00229.HK,0.82,15,239468.8,180350.0
00232.HK,0.405,19,63456027.398315795,30896103.5
00234.HK,0.031,15,16824.266666666666,8544.0
00235.HK,0.021,20,337735.72425,259083.75
00236.HK,1.2,15,52341.80133333334,43318.5
00237.HK,2.2,11,82141.81818181818,55600.0
00239.HK,2.36,15,81760.0,49600.0
00240.HK,1.53,20,401268.06350000005,227750.0
00241.HK,3.3,20,442849210.44049996,432815423.54499996
00242.HK,0.56,20,467134.086,437490.0
00243.HK,0.54,20,2045518.0865000002,1010770.52
00244.HK,0.3,13,89173.38461538461,6065.0
00245.HK,1.17,19,540511.9684210527,101545.0
00248.HK,0.255,9,43939.35277777778,44050.0
00251.HK,1.27,1,10160.0,10160.0
00253.HK,0.65,7,20851.428571428572,12060.0
00254.HK,1.1,20,19040221.4665,840947.0
00255.HK,1.48,18,95645.11111111111,63920.0
00256.HK,0.065,20,215926.9,190296.0
00257.HK,4.79,20,88382817.55649999,72372745.705
00258.HK,2.08,20,1428192.301,1089210.0
00259.HK,5.56,20,9358912.91,9008900.0
00261.HK,0.182,19,27214.45647368421,6767.84
00262.HK,0.082,3,1996.6666666666667,1155.0
00264.HK,2.12,20,12052922.0,8415480.0
00265.HK,1.54,3,18500.0,21520.0
00266.HK,1.95,10,125644.0,88440.0
00267.HK,12.4,20,451055651.2495,380676095.605
00268.HK,6.45,20,573005988.75,437157553.305
00269.HK,0.01,13,2126.923076923077,500.0
00270.HK,7.95,20,100252050.31,109159341.755
00271.HK,0.162,10,24980.8104,3068.5
00272.HK,0.44,20,2366540.81475,1831843.075
00276.HK,0.54,20,79374.39499999999,29493.35
00279.HK,0.395,20,407379.224,204023.75
00280.HK,0.48,20,122711.5,66190.0
00285.HK,23.82,20,438297273.42300004,399300619.78
00288.HK,8.57,20,409155596.5145,355276609.66499996
00289.HK,13.56,18,408565.7166666667,342445.0
00290.HK,2.11,20,85185689.5215,62194925.0
00291.HK,21.86,20,272330196.404,268694013.525
00293.HK,12.02,20,246088489.77799997,185317992.43
00294.HK,0.81,2,20740.0,20740.0
00295.HK,0.019,12,33472.916666666664,21612.5
00296.HK,0.191,19,111595.3542631579,114365.0
00297.HK,1.3,20,55432026.072500005,54570560.225
00298.HK,0.106,12,55013.85283333333,34390.0
00300.HK,84.2,20,678264216.108,656464396.7
00301.HK,2.95,20,2225817.55,941070.0
00302.HK,0.213,20,319206.67875,280016.0
00303.HK,52.55,20,89413028.265,65112821.75
00305.HK,0.4,20,681419.0,594550.0
00306.HK,2.69,16,145495.0,65440.0
00308.HK,1.09,20,54903255.612,18636675.0
00309.HK,0.029,20,49385.2,29739.0
00310.HK,0.146,10,144558.9,6832.5
00311.HK,0.315,15,187982.0,17775.0
00312.HK,0.063,16,11734.875,7757.0
00313.HK,0.06,14,19204.926142857144,9568.5
00314.HK,1.25,20,1367532.95,660277.0
00315.HK,4.71,20,8183168.13,4575197.75
00316.HK,123.2,20,214665154.1615,194747398.60000002
00317.HK,13.03,20,30794796.944,28877584.939999998
00318.HK,0.89,17,118088.10294117648,63450.0
00320.HK,0.49,16,87864.375,35690.0
00321.HK,1.11,20,2703258.745,1762860.0
00322.HK,10.12,20,298715689.4305,284977676.99
00323.HK,1.71,20,18911100.2965,15988989.74
00325.HK,47.3,20,34065059.2275,30063182.5
00326.HK,5.55,20,46350363.9265,30551798.96
00327.HK,3.47,20,23332617.882999998,17139809.169999998
00328.HK,0.63,20,594684.468,404788.2
00329.HK,0.285,17,151723.65882352943,133740.0
00330.HK,0.5,20,91248.689,66287.02
00331.HK,5.17,20,807527.2019999999,676270.0
00332.HK,0.013,20,39376.18,15582.0
00333.HK,0.192,12,9050.533333333333,2149.0
00334.HK,0.405,20,860688.9442500001,473465.0
00335.HK,0.65,5,133220.0,142560.0
00336.HK,3.22,20,13572449.355,12513158.5
00337.HK,0.157,20,156521.17375000002,115435.0
00338.HK,1.18,20,58270004.1675,25161430.08
00339.HK,0.76,19,678600.0,743100.0
00340.HK,1.89,20,23819380.131,24597844.785
00341.HK,5.18,20,7436488.592499999,3481265.0
00343.HK,0.111,20,305192.665,203407.5
00345.HK,5.8,20,12059259.988,10100675.68
00346.HK,0.275,20,153831.25,98157.5
00347.HK,1.18,20,11276231.1035,10284860.795
00348.HK,0.077,20,74059.48000000001,39001.3
00351.HK,0.35,10,130575.4,33843.6
00353.HK,0.37,17,153244.39411764708,72400.0
00354.HK,3.24,20,239365236.987,195710178.0
00355.HK,0.065,20,211438.23555,125905.0
00356.HK,0.034,16,197152.5,48780.0
00357.HK,4.62,20,4650143.6615,3542127.5
00358.HK,41.06,20,588630100.1203,417810003.55
00360.HK,0.041,20,152404.46850000002,139838.0
00361.HK,0.041,20,285194.7,180020.0
00363.HK,12.82,20,18822761.9665,15521910.04
00365.HK,0.55,20,4423784.2,2559070.0
00366.HK,0.83,16,208686.25,104770.0
00367.HK,0.27,15,79701.87333333334,39220.0
00368.HK,2.8,20,3133010.0,1442680.0
00369.HK,2.02,10,139366.0,53660.0
00370.HK,0.305,20,3633986.2,2404335.0
00371.HK,2.36,20,65477401.350549996,56051023.72
00372.HK,0.207,9,5980.539333333333,25.056
00373.HK,2.39,20,3437240.56,1318150.0
00374.HK,2.5,2,39930.0,39930.0
00375.HK,1.18,14,23467.85714285714,8960.0
00376.HK,1.8,20,9899783.934999999,9472040.5
00377.HK,1.39,2,3081.6,3081.6
00379.HK,0.088,20,124337.15465,77225.0
00380.HK,0.147,18,112555.33333333333,43460.0
00381.HK,0.106,20,629027.2488,505460.0
00382.HK,0.51,20,472323.26749999996,391800.0
00383.HK,0.87,9,16523.86333333333,7290.0
00384.HK,6.26,20,96495356.986,75523191.50999999
00385.HK,0.275,17,126639.64705882352,18370.0
00386.HK,4.14,20,568092071.575,476268874.92999995
00387.HK,0.8,9,46142.22222222222,12560.0
00388.HK,374.8,20,2164220249.2023,1981755625.662
00389.HK,0.198,19,23550.28857894737,19950.6
00390.HK,3.57,20,107958308.841,97801463.33000001
00391.HK,0.107,20,1569409.25,1386980.0
00392.HK,27.86,20,61241191.70599999,51160743.19
00393.HK,1.34,20,198710.0,160860.0
00396.HK,0.28,20,682139.662,287346.0
00397.HK,0.039,20,79419.23165,70180.72
00398.HK,3.26,20,1155901.243,928470.0
00400.HK,4.71,20,51466621.79,50224876.54
00401.HK,0.11,19,329140.02373684215,63828.056
00403.HK,0.167,14,39644.71428571428,36228.0
00406.HK,0.61,7,26731.428571428572,18620.0
00408.HK,2.13,20,336229.6875,201845.175
00410.HK,0.375,20,510761.375,451210.0
00411.HK,11.0,5,305087.0,48645.0
00412.HK,0.68,19,11702374.608421052,6751760.0
00413.HK,0.02,13,21461.03892307692,2720.0
00417.HK,0.66,13,32916.18076923077,20340.0
00418.HK,0.7,17,61011.294117647056,39820.0
00419.HK,0.43,20,770280.88225,657275.0
00420.HK,0.67,19,219220.0,140460.0
00422.HK,0.255,20,34789.0,19667.5
00423.HK,0.7,16,94426.25,36900.0
00425.HK,29.52,20,179625733.9995,167630219.03
00426.HK,0.143,18,263732.0,24384.0
00428.HK,0.233,20,348790.59500000003,105962.0
00432.HK,0.232,20,90592.2679,81534.87650000001
00433.HK,0.069,20,3680717.6152500003,2758500.0
00434.HK,2.25,20,5056234.928499999,4710125.2
00436.HK,0.056,4,15700.0,14890.0
00438.HK,1.3,19,65412.57894736842,41358.0
00439.HK,0.6,20,151219.99,112378.0
00440.HK,38.84,20,10192639.745000001,9931277.2
00442.HK,0.73,12,238715.83333333334,98770.0
00450.HK,0.76,20,129943.93999999999,61990.0
00451.HK,0.82,20,6071374.9625,5504058.215
00455.HK,0.091,8,8149.5,6876.0
00456.HK,0.65,9,63718.88888888889,26970.0
00458.HK,1.69,3,7393.333333333333,3190.0
00460.HK,0.87,20,26026598.507,19803750.0
00464.HK,0.91,20,2147476.0,1239480.0
00465.HK,3.96,20,4124196.8230000003,2751942.5
00467.HK,0.38,20,24632125.9655,24153878.9225
00470.HK,37.86,20,102580136.937,73482852.85499999
00471.HK,0.168,20,351268.74075,230044.34
00472.HK,0.255,19,129305.65789473684,42550.0
00474.HK,0.117,15,94646.16513333333,68505.3
00475.HK,0.49,16,142866.25,82975.0
00476.HK,0.455,19,44609.42210526316,25000.0
00480.HK,1.04,20,388039.194,328678.0
00482.HK,0.64,18,140523.88888888888,66400.0
00483.HK,0.171,7,4142.857142857143,2398.0
00484.HK,0.67,15,33085.333333333336,16640.0
00485.HK,0.395,2,3984.875,3984.875
00486.HK,3.38,20,2221864.2875,1926645.0
00487.HK,0.043,17,55972.23529411765,4724.0
00488.HK,0.72,13,25025.118461538463,11437.94
00491.HK,0.025,18,26788.096055555554,9730.0
00493.HK,0.012,20,746142.8916,569629.061
00496.HK,0.238,11,21116.363636363636,10250.0
00497.HK,0.195,16,95073.203125,83410.0
00499.HK,0.176,15,45683.7,21754.0
00500.HK,0.061,19,31009.392631578947,10598.0
00501.HK,71.2,20,99078300.49,79963741.05000001
00505.HK,0.95,12,155130.83333333334,201505.0
00506.HK,3.23,20,12075335.227,11396190.245000001
00508.HK,0.4,20,185682.75,134425.0
00510.HK,0.57,18,57078.44777777778,21660.0
00511.HK,2.45,20,2029449.5684999998,1443973.5
00512.HK,4.8,20,29069013.793,24873869.25
00513.HK,0.159,5,4560.0,4200.0
00517.HK,5.93,20,11041792.042,9328446.0
00518.HK,0.203,8,12524.5,8131.0
00519.HK,0.145,20,57728.0138,31382.5
00520.HK,0.305,20,605236.547,466382.5
00521.HK,0.27,20,1702883.9,1563185.0
00522.HK,208.8,20,905430561.5695,803795636.71
00524.HK,2.12,19,2386577.3278947365,2041597.8
00525.HK,2.14,20,13343439.388500001,12752503.51
00526.HK,0.138,19,335621.8947368421,264760.0
00527.HK,0.63,19,3629112.736842105,1839840.0
00528.HK,1.14,6,2475961.6666666665,263580.0
00532.HK,0.55,20,6467515.3,2735640.0
00533.HK,0.95,19,208243.68421052632,192460.0
00535.HK,0.105,20,502090.3944,301334.0
00536.HK,1.13,20,802710.0434999999,485537.435
00538.HK,0.93,20,370365.0,361400.0
00540.HK,0.21,4,6211.0,6260.0
00542.HK,0.7,19,608983.5789473684,531160.0
00543.HK,0.265,12,59735.55416666667,20597.5
00544.HK,1.63,18,101390.5111111111,103274.0
00546.HK,4.54,20,28673216.3165,22579169.5
00547.HK,0.23,20,6676865.4350000005,180382.1
00548.HK,6.45,20,7788265.3445,4736434.0
00550.HK,0.99,20,4082991.0,2788170.0
00551.HK,13.41,20,47821368.8045,42024048.41
00552.HK,4.06,20,45015045.687,40577585.82
00553.HK,3.73,20,19008970.75,13905040.0
00554.HK,0.205,19,435225.51578947366,18556.0
00556.HK,0.7,20,762614.0,512450.0
00557.HK,0.68,3,15997.163333333336,12500.0
00558.HK,2.28,20,7547965.5355,5139281.25
00560.HK,0.68,16,89138.75,82920.0
00563.HK,0.25,20,521104.82,110733.0
00564.HK,13.76,20,26337750.416,25637425.3
00565.HK,2.98,20,31108387.99,24323045.759999998
00567.HK,0.28,20,315307.5,198200.0
00568.HK,4.89,20,510150226.29349995,242016452.0
00570.HK,1.43,20,20461983.9585,20553555.0
00571.HK,0.043,17,19840.958176470587,13156.0
00572.HK,0.365,17,10974.487647058824,10780.0
00573.HK,0.275,18,40618.88888888889,24627.5
00574.HK,0.024,19,31498.21052631579,15468.0
00575.HK,0.98,15,460097.1186666667,38253.0
00576.HK,6.47,20,40975486.646,35125788.254999995
00579.HK,2.03,20,16867385.663999997,13767240.309999999
00580.HK,2.87,20,59116884.821,40979436.0
00581.HK,1.21,20,3015415.3,2381770.0
00582.HK,0.038,20,37072.538,6113.1
00583.HK,0.197,8,116774.0,36000.0
00585.HK,4.1,20,28514931.3735,3063726.625
00586.HK,10.33,20,93202126.6745,77998006.695
00587.HK,0.31,20,460923.41475,200846.09
00588.HK,0.78,20,16046361.355,8845860.0
00590.HK,22.76,20,26939866.49,23920205.08
00591.HK,0.236,20,549000.3,353887.5
00595.HK,0.82,20,15996871.272,10946096.0
00596.HK,2.78,20,73936636.6195,45834272.0
00598.HK,4.08,20,28235447.7925,27812132.54
00599.HK,0.13,3,31504.0,20800.0
00600.HK,15.56,20,17836987.161,15229719.45
00601.HK,0.066,17,18553.70588235294,8540.0
00602.HK,0.052,13,5265.0,2500.0
00603.HK,0.144,20,1135923.118,582700.0
00604.HK,0.7,20,4354605.985,3070379.625
00605.HK,0.85,20,551190.85,85266.0
00606.HK,0.3,19,184842.36842105264,175560.0
00607.HK,0.89,1,3497961.0,3497961.0
00608.HK,1.18,17,36070.58823529412,30960.0
00609.HK,1.19,17,255341.17647058822,195960.0
00610.HK,0.83,14,84160.0,37290.0
00611.HK,0.49,20,1317007.5,1039375.0
00613.HK,2.94,20,1294039.7,1272500.0
00616.HK,0.208,20,1013244.3664999999,676721.165
00617.HK,0.174,20,154048.60249999998,76559.0
00618.HK,0.41,20,757272.5,284720.0
00619.HK,0.305,16,34235.8515625,19142.05
00620.HK,0.27,20,239332.66275,215745.0
00621.HK,0.68,20,11463832.45,7775320.0
00622.HK,2.12,20,75051957.09349999,62360032.6
00623.HK,1.95,20,714488.0,647180.0
00626.HK,1.32,20,299294.0,218810.0
00627.HK,0.68,19,46357.61736842105,30193.86
00628.HK,0.365,20,17513326.9405,17089695.0
00629.HK,0.305,15,113698.33333333333,21600.0
00630.HK,0.24,10,10467.0,6780.0
00631.HK,7.31,20,95709411.1545,83506030.69
00632.HK,0.226,20,901676.178,753277.0
00635.HK,0.48,15,94610.544,48010.0
00636.HK,5.88,20,5697301.5755,5549641.25
00637.HK,0.187,19,55010.21052631579,40810.0
00638.HK,8.67,20,25515522.6,18407185.2
00639.HK,2.43,20,49749855.208,38337400.0
00640.HK,2.49,19,253469.47368421053,220920.0
00641.HK,0.4,12,19091.666666666668,11900.0
00643.HK,0.205,19,274998.4210526316,125020.0
00645.HK,0.19,7,20332.85714285714,12692.0
