ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,liquidity_ref_hkd,pb,pe_ttm,pe_dynamic,prefilter_pe,static_exclusion_hint,annual_mmdd,annual_period,financial_source,special_label,watch_score
02002.HK,20251231,2116124000.0,2116124000.0,8226917000.0,4323223000.0,-6110793000.0,0.2572195635375925,-7.08278537505262,7788614000.0,-0.06531742725395162,159895000.0,-0.0805817442420701,4,547087000.0,4,3.4215391350573814,0.9045123362206448,,58611000.0,,58611000.0,,0.06793375812553447,52.54429666184787,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,阳光纸业,中国阳光纸业控股有限公司,主板,20071212,0.81,862766930.8636365,862766930.8636365,0.0,58072.63157894737,0.1564772727272727,4.869204545454545,4.869204545454545,4.869204545454545,低PB高分红旁路,1231,FY-12-31,cache,可复核,29.373368743770428
01601.HK,20251231,699667000.0,699667000.0,9846682000.0,7228329000.0,-9147015000.0,0.07105611819291006,-7.079285859345105,852708000.0,0.04690851222170611,271991000.0,0.06352759468207059,4,736746000.0,2,2.708714626586909,0.02402653028960517,,95291000.0,,95291000.0,,0.07374998606899129,54.386239478335916,非严格净现金;近年盈利稳定;股东回报率较高,中关村科技租赁,中关村科技租赁股份有限公司,主板,20200121,0.8,1292081600.0000002,394667200.00000006,0.0,98838.94736842104,0.3544303797468354,4.293670886075951,4.293670886075951,4.293670886075951,低PB高分红旁路,1231,FY-12-31,cache,可复核,29.134193317797127
00698.HK,20251231,1118541325.46,847332359.28,3534238441.04,991001242.14,-2415697115.58,0.31648722748056957,-6.969946132971601,4678891856.7,-0.13064628921130395,108707043.1,-0.0393868965978913,2,180961933.44,4,1.6646753354659134,1.0183955797432596,,27115567.62,,27115567.62,,0.07823582040042805,43.476434009629024,现金类资产>有息负债;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,通达集团,通达集团控股有限公司,主板,20001222,1.78,346587630.59192824,346587630.59192824,0.0,231375.65,0.1197309417040358,2.88152466367713,2.88152466367713,2.88152466367713,低PB高分红旁路,1231,FY-12-31,cache,谨慎观察,28.721319972288605
00487.HK,20070930,194364236.46,194364236.46,165069046.44,,29295190.02000001,1.1774723405253835,0.13514685132684562,100469148.36,0.15429423234161654,2240738.76,-0.4847984970122181,4,108690354.96,4,48.50648228176318,13.264044943820226,,4143526.86,,4143526.86,,0.01911524069770179,59.09142395999697,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,实德环球,实德环球有限公司,主板,19880503,0.044,216765612.6086957,216765612.6086957,0.0,59782.93333333333,0.3826086956521739,-0.5260869565217392,-0.5260869565217392,-0.5260869565217392,负PE/亏损口径,0930,FY-09-30,cache,可复核,28.42815051430552
00228.HK,20251231,277860278.26,266592608.76,422658186.12,273629595.78000003,-144797907.86,0.6574113252383822,-0.2559675667507299,211586510.76,-0.0982454274590685,23369914.28,-0.3201643084018061,4,81205800.54,4,3.4748009584911497,0.33895029759604234,,,,0.0,,0.0,53.26723304709057,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,中能控股,中国能源开发控股有限公司,主板,20020218,1.24,565688496.0,565688496.0,0.0,117482.08333333331,0.267076923076923,21.862153846153845,21.862153846153845,21.862153846153845,低PB高分红旁路,1231,FY-12-31,cache,可复核,27.8484190202216
06698.HK,20251231,427385000.0,427385000.0,185170000.0,3069000.0,242215000.0,2.308068261597451,0.675401388640786,168276000.0,-0.42243767786551145,-118153000.0,,1,-18354000.0,2,,0.23116636902998655,,2514000.0,,2514000.0,,0.007010131870622943,61.135465351079624,现金类资产>总负债,星空华文,星空华文控股有限公司,主板,20221229,0.9,358623781.4634146,358623781.4634146,0.0,163185.63900000002,0.1317073170731706,-2.74390243902439,-2.74390243902439,-2.74390243902439,负PE/亏损口径,1231,FY-12-31,cache,谨慎观察,27.839603197006753
01245.HK,20260331,541503072.0,541503072.0,1929139872.0,1580304000.0,-1387636800.0,0.2806966357699127,-6.272305523017202,1369220180.0,0.05863062100756622,29351485.0,,3,298011865.0,4,10.153212520593081,0.5749588138385503,,15038405.0,,15038405.0,,0.06797561922461952,53.54571944518168,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,NIRAKU,"Niraku GC Holdings, Inc.",主板,20150408,0.185,221232335.52763823,221232335.52763823,0.0,92218.23529411764,0.2138190954773869,2.119597989949749,2.119597989949749,2.119597989949749,低PB高分红旁路,0331,FY-03-31,cache,可复核,27.513079205417448
01578.HK,20251231,,,911249890000.0,,,,,16954503000.0,0.024678813443323122,3866120000.0,0.02740108453754675,4,-48496080000.0,2,-12.543863097886254,0.0,,843981000.0,,843981000.0,,0.06748966594611795,50.794921474586324,非严格净现金;近年盈利稳定;股东回报率较高,天津银行,天津银行股份有限公司,主板,20160330,2.06,12505336752.945454,3635074070.154546,0.0,163180.0,0.1591818181818181,2.9214545454545453,2.9214545454545453,2.9214545454545453,低PB高分红旁路,1231,FY-12-31,cache,现金流待验证,27.27486991276635
06860.HK,20251231,650009000.0,636221000.0,149441000.0,7405000.0,500568000.0,4.349602853299965,1.787482089041524,388595000.0,-0.22428429687509344,-35335000.0,,2,-21221000.0,2,,0.5779821706523277,,,,0.0,,0.0,73.06421395217207,现金类资产>总负债;一次性/其他收益占比较高,指尖悦动,指尖悦动控股有限公司,主板,20180712,0.146,280040848.00000006,280040848.00000006,0.0,117622.52631578948,0.3209929078014184,-7.1550354609929085,-7.1550354609929085,-7.1550354609929085,负PE/亏损口径,1231,FY-12-31,cache,谨慎观察,27.105144719702388
01739.HK,20251231,680092000.0,648129000.0,663082000.0,87668000.0,17010000.0,1.02565293583599,0.0794425205377606,946519000.0,0.026247730380856593,-61716000.0,,0,-176701000.0,0,,0.6683680082960658,,30026000.0,,30026000.0,,0.1402316943954615,47.7124170740992,现金类资产>总负债;一次性/其他收益占比较高;股东回报率较高,齐屹科技,齐屹科技(开曼)有限公司,主板,20180712,0.187,214117073.38659793,214117073.38659793,0.0,86592.0,0.2506185567010309,-3.1327319587628866,-3.1327319587628866,-3.1327319587628866,负PE/亏损口径,1231,FY-12-31,cache,谨慎观察,26.31125961698404
00438.HK,20251231,322329129.16,322329129.16,7471653518.48,4978301529.959999,-7149324389.32,0.04314026719290019,-31.677314582095423,2905052655.48,0.05552718708170201,-560340048.06,,1,-58350716.53,1,,0.23466787818442694,,148622390.28,,148622390.28,,0.6585179178434668,27.96051027125908,非严格净现金;股东回报率较高,彩虹新能源,彩虹集团新能源股份有限公司,主板,20041220,1.28,225692249.6,123198297.6,0.0,65838.23529411765,0.2461538461538461,-0.3643076923076922,-0.3643076923076922,-0.3643076923076922,负PE/亏损口径,1231,FY-12-31,cache,谨慎观察,26.05598799885975
02779.HK,20251231,701871000.0,551871000.0,1083062000.0,539780000.0,-381191000.0,0.6480432329820454,-0.7181004911927096,658033000.0,0.01705789300922511,338053000.0,0.12804008501995545,4,373937000.0,4,1.1061490358020785,0.19249644286546785,,,,0.0,,0.0,49.27520700702358,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,中国新华教育,中国新华教育集团有限公司,主板,20180326,0.33,530832390.0,530832390.0,0.0,96121.31578947368,0.1152380952380952,1.4142857142857144,1.4142857142857144,1.4142857142857144,低PB高分红旁路,1231,FY-12-31,cache,可复核,25.876123749255562
02298.HK,20251231,564452000.0,564452000.0,1496392000.0,671973000.0,-931940000.0,0.37720864586284875,-1.2185161761088477,2954149000.0,-0.006087201071752424,123410000.0,0.5518160007817066,4,214869000.0,4,1.7410987764362693,0.16766064338384248,,10766000.0,,10766000.0,,0.014076598441946751,54.92959764899935,非严格净现金;近年盈利稳定;经营现金流稳定,都市丽人,都市丽人(中国)控股有限公司,主板,20140626,0.34,764815452.0,764815452.0,0.0,433986.25,0.3199999999999999,5.6,5.6,5.6,低PB高分红旁路,1231,FY-12-31,cache,可复核,25.84694611640703
03991.HK,20251231,375196684.78,375196684.78,12721380412.72,2193366802.9199996,-12346183727.939999,0.029493394003440383,-11.626547414249508,39584734686.36,0.049464272009903,362062059.54,0.034774832510583664,4,-551852065.26,0,-1.524191918813941,0.15945087649710493,,116087253.72,,116087253.72,,0.10932074147828945,36.10918966779517,非严格净现金;近年盈利稳定;股东回报率较高,长虹佳华,长虹佳华控股有限公司,主板,20200318,0.73,1061895960.0,1061895960.0,0.0,690670.0,0.3177647058823529,2.6451764705882357,2.6451764705882357,2.6451764705882357,低PB高分红旁路,1231,FY-12-31,cache,现金流待验证,25.658674926701494
09930.HK,20251231,2583834000.0,1522005000.0,25043502000.0,20936057000.0,-22459668000.0,0.10317382928314099,-10.484621298003352,9359192000.0,0.059125193145994626,146976000.0,-0.3951888856552924,4,4078018000.0,4,27.746149031134333,1.3113841715654257,,138150000.0,128000.0,138278000.0,,0.0645509303096247,37.58202024809299,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,宏信建发,宏信建设发展有限公司,主板,20230525,0.67,2142153480.0,2142153480.0,0.0,160971.611,0.1722857142857142,13.160714285714286,13.160714285714286,13.160714285714286,低PB高分红旁路,1231,FY-12-31,cache,可复核,25.647042083265422
03390.HK,20251231,63529785.14,63529785.14,564544112.7,386626933.88000005,-501014327.56000006,0.11253289815770316,-2.3350779621551085,990504471.14,-0.022221640122765618,14153457.4,-0.2872007314940347,4,87569888.66,2,6.187172941927249,0.22380344607530311,,,10490900.3,10490900.3,,0.04889494919835944,38.26442094356216,非严格净现金;近年盈利稳定;股东回报率较高,满贯集团,满贯集团控股有限公司,主板,20200415,0.24,214560000.0,214560000.0,0.0,270994.1,0.4031999999999999,13.6896,13.6896,13.6896,低PB高分红旁路,1231,FY-12-31,cache,可复核,25.160466987737188
01317.HK,20250831,1814760000.0,1802654000.0,4591802000.0,1661588000.0,-2777042000.0,0.3952173895999871,-5.277241283663114,1180049000.0,0.06035574857339476,308877000.0,0.7551724193363614,4,335320000.0,4,1.0856101295985132,0.8430184183348064,,,25760000.0,25760000.0,,0.04895199117159979,52.36817038105013,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,枫叶教育,中国枫叶教育集团有限公司,主板,20141128,0.182,526229871.01176465,526229871.01176465,0.0,100216.2105263158,0.2355294117647058,1.5309411764705878,1.5309411764705878,1.5309411764705878,低PB高分红旁路,0831,FY-08-31,cache,可复核,25.13492938358018
06169.HK,20250831,1777088000.0,1777088000.0,3468674000.0,642011000.0,-1691586000.0,0.5123248826496811,-1.213398661894008,2496819000.0,0.01604765023945176,929876000.0,-0.06171779189122051,4,1632038000.0,4,1.7551135850371447,0.03358297235330302,,,,0.0,,0.0,45.625405061927374,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,宇华教育,中国宇华教育集团有限公司,主板,20170228,0.325,1394089224.8550727,1394089224.8550727,3900.0,1234275.0,0.1318840579710144,1.573188405797102,1.573188405797102,1.573188405797102,低PB高分红旁路,0831,FY-08-31,cache,可复核,24.738675345140805
09857.HK,20251231,1491506000.0,838800000.0,832788000.0,199388000.0,658718000.0,1.7909792167994736,0.9145082078174686,862505000.0,-0.03219247894209487,31226000.0,,2,-302999000.0,1,-9.703420226734131,1.5377890219688721,,,217000.0,217000.0,,0.00030126439705062055,43.96013654658521,现金类资产>总负债;一次性/其他收益占比较高,柠萌影视,柠萌影视传媒有限公司,主板,20220810,1.99,720297526.4399999,720297526.4399999,0.0,78067.16666666667,0.2785999999999999,20.835299999999997,20.835299999999997,20.835299999999997,低PB高分红旁路,1231,FY-12-31,cache,现金流待验证,24.707627468459002
00439.HK,20140331,35151148.2,35151148.2,17883277.5,6690962.850000001,17267870.700000003,1.965587583148559,0.05099316440700929,89958040.65,1.9563998266565377,-30062939.4,,1,6630691.05,2,,-0.015221061517357817,,,,0.0,,0.0,51.19646712718621,现金类资产>总负债,瀚源控股,瀚源控股有限公司,主板,19920311,0.55,338631087.14285713,338631087.14285713,0.0,138133.09,0.1178571428571428,-2.3964285714285714,-2.3964285714285714,-2.3964285714285714,负PE/亏损口径,0331,FY-03-31,cache,谨慎观察,24.639944532306117
00798.HK,20251231,1580827000.0,1580827000.0,13167047000.0,8655963000.0,-11586220000.0,0.12005934208330843,-11.670868341244311,3919525000.0,-0.10803574305805963,32594000.0,-0.6067823093110618,4,103741000.0,4,3.182825059826962,4.708750076701233,,38981000.0,23870000.0,62851000.0,,0.06331018624845258,35.15412403203533,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,中电光谷,中电光谷联合控股有限公司,主板,20140328,0.134,992747040.0,992747040.0,0.0,112242.35294117648,0.1072,27.51466666666667,27.51466666666667,27.51466666666667,PE偏高,1231,FY-12-31,cache,可复核,24.633561596002977
00560.HK,20251231,870297631.0,870297631.0,2204531505.34,658609056.38,-1334233874.3400002,0.3947766810734582,-1.7761796824529847,2304255122.32,-0.038226839827050996,46963827.12,-0.17458594934041316,4,253422757.94,3,5.39612662512501,4.182725594276483,,50633609.98,,50633609.98,,0.06740526606717442,40.835841092666314,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,珠江船务,珠江船务企业(股份)有限公司,主板,19970523,0.67,751181813.1470587,751181813.1470587,0.0,67876.25,0.2364705882352941,14.44441176470588,14.44441176470588,14.44441176470588,低PB高分红旁路,1231,FY-12-31,cache,可复核,24.4312406180005
01273.HK,20250331,31640149.38,30901885.38,155903823.03,193801682.64,-124263673.65,0.2029465908216478,-0.4217331534023418,129722213.1,0.013844238847386281,42609829.59,-0.09358130011023014,4,156862643.4,3,3.681372230524332,-0.07504385679942824,,9957335.7,,9957335.7,,0.03379377464788732,56.17181457251379,非严格净现金;近年盈利稳定;经营现金流稳定,香港信贷,香港信贷集团有限公司,主板,20131002,0.71,294650000.0,294650000.0,0.0,198960.0,0.34,6.0,6.0,6.0,低PB高分红旁路,0331,FY-03-31,cache,可复核,24.214264758179688
00160.HK,20250331,969633169.11,962945420.1,7428944840.91,5854415986.2300005,-6459311671.8,0.13052098109147167,-11.49476957292621,934562860.62,0.013691981240974593,-623195404.47,,3,421870811.67,4,,-0.9305088485419267,,41552266.41,,41552266.41,,0.07394498855056653,43.532874224816446,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,汉国置业,汉国置业有限公司,主板,19720916,0.78,561934854.8764045,561934854.8764045,0.0,92298.94181818182,0.0525842696629213,-0.6485393258426967,-0.6485393258426967,-0.6485393258426967,负PE/亏损口径,0331,FY-03-31,cache,反转观察,24.062600334662463
00873.HK,20251231,3105853000.0,2991273000.0,4979469000.0,51521000.0,-1873616000.0,0.623731767383229,-1.7252510994238175,7880037000.0,-0.03010449431946205,103300000.0,,2,1021127000.0,3,9.885062923523718,0.41149080348499517,,14993000.0,,14993000.0,,0.013805758348381577,35.43100967559265,现金类资产>有息负债;经营现金流稳定,世茂服务,世茂服务控股有限公司,主板,20201030,0.44,1085996120.0,1085996120.0,0.0,634246.487,0.1244444444444444,9.493333333333334,9.493333333333334,9.493333333333334,低PB高分红旁路,1231,FY-12-31,cache,谨慎观察,23.906999503890425
01563.HK,20250930,610553000.0,355333000.0,1084405000.0,170956000.0,-473852000.0,0.5630304176022796,-2.1391926731310145,372676000.0,0.22410581401404306,88636000.0,-0.36807035882557726,4,405560000.0,4,4.575567489507649,0.05387201588519337,,,,0.0,,0.0,42.12667614970717,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,友联国际教育租赁,友联国际教育租赁控股有限公司,主板,20190315,0.131,221509734.00000003,221509734.00000003,13691.0,158354.45,0.0836170212765957,19.965886524822693,19.965886524822693,19.965886524822693,低PB高分红旁路,0930,FY-09-30,cache,可复核,23.797598132632636
01335.HK,20250630,188045001.95,188045001.95,51166778.65,10993557.25,136878223.29999998,3.675138574509419,0.551301682791732,25223625.05,-0.3938110239386514,2036384.35,0.21917839291279861,4,-18848182.6,1,-9.255709807433945,1.8284818629646213,,,,0.0,,0.0,56.204394782923686,现金类资产>总负债;近年盈利稳定;一次性/其他收益占比较高,顺泰控股,顺泰控股集团有限公司,主板,20120713,0.102,248281889.1588785,248281889.1588785,0.0,61702.63157894737,0.4099065420560747,-3.2697196261682246,-3.2697196261682246,-3.2697196261682246,负PE/亏损口径,0630,FY-06-30,cache,现金流待验证,22.916975230688962
00201.HK,20251231,419563754.4,419563754.4,684658824.4,292565603.08000004,-265095070.0,0.6128070499459117,-0.44892913008849555,504514305.06,0.08721778466408381,7406404.0,-0.7590617625573126,2,170561355.14,4,23.02890243902439,0.3831707317073171,,,,0.0,,0.0,37.249612037122674,现金类资产>有息负债;经营现金流稳定,华大酒店,华大酒店投资有限公司,主板,19721117,0.066,590505387.6716418,590505387.6716418,0.0,217484.375,0.1379104477611939,72.00895522388059,72.00895522388059,72.00895522388059,PE偏高,1231,FY-12-31,cache,谨慎观察,22.69968642806913
03368.HK,20251231,1556700000.0,1479538000.0,8389171000.0,6575105000.0,-6832471000.0,0.18556064717240833,-15.717748427282006,3075959000.0,-0.023222760090854666,-185863000.0,,1,583501000.0,4,,3.347078224283478,,52690000.0,,52690000.0,,0.12121063735703948,30.34009164910335,非严格净现金;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,百盛集团,百盛商业集团有限公司,主板,20051130,0.165,434697821.4857143,434697821.4857143,0.0,160487.05,0.132,-2.649428571428572,-2.649428571428572,-2.649428571428572,负PE/亏损口径,1231,FY-12-31,cache,谨慎观察,22.59366085444084
00771.HK,20251231,572733608.44,572733608.44,880548274.78,23895588.32,-307814666.3399999,0.6504284033525525,-0.48249352856254263,2353243968.68,0.059428695205643534,74415392.58,-0.06398355021658786,4,-62820757.44,3,-0.8441903652186579,0.21108400393256385,,22587725.76,,22587725.76,,0.03540582271056397,45.796882564991925,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,自动系统,自动系统集团有限公司,主板,19971105,0.76,637966414.3,637966414.3,0.0,130002.0,0.266,7.7425,7.7425,7.7425,低PB高分红旁路,1231,FY-12-31,cache,现金流待验证,22.048298881894585
00154.HK,20251231,1608062000.0,1608062000.0,5988870000.0,4528455000.0,-4380808000.0,0.2685084164458404,-6.951994312839837,1420814000.0,-0.1363200440032879,232178000.0,-0.08567791485423792,4,545237000.0,4,2.3483577255381647,0.3767454280767342,,,,0.0,,0.0,38.59864806201956,非严格净现金;近年盈利稳定;经营现金流稳定,北京控股环境集团,北京控股环境集团有限公司,主板,19800429,0.42,630151263.4883721,630151263.4883721,0.0,74757.36842105263,0.1465116279069767,2.451627906976744,2.451627906976744,2.451627906976744,低PB高分红旁路,1231,FY-12-31,cache,可复核,21.991790734987596
01431.HK,20251231,917957000.0,917957000.0,2376173000.0,625855000.0,-1458216000.0,0.38631741039057343,-1.328578422465543,2733209000.0,0.09349909823271974,552459000.0,1.8919779658756886,3,1042361000.0,4,1.8867662577675448,0.3251825022309348,,,,0.0,,0.0,45.14565342239947,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,原生态牧业,原生态牧业有限公司,主板,20131126,0.234,1097576157.6,1097576157.6,0.0,209642.5618421053,0.1729565217391304,1.790608695652174,1.790608695652174,1.790608695652174,低PB高分红旁路,1231,FY-12-31,cache,可复核,21.73616343592665
00096.HK,20251231,286532000.0,286532000.0,2210485000.0,878612000.0,-1923953000.0,0.1296240417826857,-6.168309105649507,2161944000.0,0.06980894034191731,101404000.0,0.22358105429769037,4,181440000.0,4,1.78927852944657,0.5695929154668455,,8265000.0,,8265000.0,,0.02649808740556197,46.233393309681155,非严格净现金;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,YUSEI,友成控股有限公司,主板,20101215,0.49,311909304.0,311909304.0,0.0,69834.18461538461,0.27,2.78,2.78,2.78,低PB高分红旁路,1231,FY-12-31,cache,可复核,21.429600901028785
01075.HK,20251231,913712111.47,913712111.47,1456685861.87,25488234.77,-542973750.3999999,0.627254053455997,-0.9184116508202919,1669813188.14,0.05477307319629321,123845243.49,-0.012457295735380458,2,393942095.6,4,3.1809222905828376,1.3850561176687464,,30158923.1,,30158923.1,,0.05101223830954691,41.02983871521478,现金类资产>有息负债;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,首都信息,首都信息发展股份有限公司,主板,20110121,2.04,591209562.6346154,157997592.00000003,0.0,200124.8,0.4315384615384615,4.315384615384617,4.315384615384617,4.315384615384617,低PB高分红旁路,1231,FY-12-31,cache,谨慎观察,21.404290242559103
06885.HK,20251231,464704000.0,464704000.0,5489441000.0,2684631000.0,-5024737000.0,0.08465415695332185,-13.406638354277689,8123404000.0,-0.13262812655670642,-527391000.0,,2,359368000.0,4,,0.043878261100398,,22850000.0,,22850000.0,,0.06096671057514954,33.28724886449987,非严格净现金;经营现金流稳定;股东回报率较高,金马能源,河南金马能源股份有限公司,主板,20171010,0.7,374794700.0,374794700.0,0.0,249440.0,0.1280487804878048,-0.6402439024390243,-0.6402439024390243,-0.6402439024390243,负PE/亏损口径,1231,FY-12-31,cache,反转观察,21.38606753175718
00750.HK,20251231,306219000.0,297931000.0,19276957000.0,6441696000.0,-18970738000.0,0.015885235413452443,-34.04905155362702,3925277000.0,-0.08632507013928781,28141000.0,-0.13458735365440677,2,708505000.0,4,25.17696599267972,8.393376212643474,,39407000.0,,39407000.0,,0.0707284542422008,30.81272343701424,非严格净现金;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,水发兴业能源,中国水发兴业能源集团有限公司,主板,20090113,0.221,557159072.9956522,557159072.9956522,0.0,117980.07368421053,0.1153043478260869,17.88178260869565,17.88178260869565,17.88178260869565,低PB高分红旁路,1231,FY-12-31,cache,谨慎观察,21.116904653793284
00099.HK,20251231,1229926415.86,1215519153.6399999,2190671594.44,1372972980.1399999,-960745178.5800002,0.5614380626386883,-1.606315933495281,2285207115.74,-0.09632984653652266,-149098138.28,,2,187479568.96,4,,-0.9015047796745702,,24850291.86,,24850291.86,,0.04154839457609852,36.570403500325945,非严格净现金;经营现金流稳定;股东回报率较高,王氏国际,王氏国际集团有限公司,主板,19831215,1.25,598104743.0,598104743.0,0.0,85655.0,0.18,-3.62,-3.62,-3.62,负PE/亏损口径,1231,FY-12-31,cache,反转观察,20.557302503498175
03989.HK,20251231,2311619000.0,488131000.0,13916186000.0,10942395000.0,-11604567000.0,0.16611009654513098,-9.780809377396585,3188555000.0,-0.1142862817860214,274503000.0,-0.4476190272050786,4,386705000.0,2,1.4087459882041362,0.28993125758188437,,11960000.0,,11960000.0,,0.010080383021069476,19.804889458783677,非严格净现金;近年盈利稳定,首创环境,首创环境控股有限公司,主板,20060713,0.083,1186462853.1477275,1186462853.1477275,0.0,381030.1052631579,0.1509090909090908,3.904772727272728,3.904772727272728,3.904772727272728,低PB高分红旁路,1231,FY-12-31,cache,可复核,20.409711199398984
01420.HK,20251231,142742390.0,142742390.0,507775347.8,226100670.6,-365032957.8,0.2811132730615009,-1.3942294802901563,927983834.4,0.26424389266700365,103516890.4,1.2631436306012698,4,121017162.0,4,1.1690571609365112,0.15186669479012865,,,,0.0,,0.0,44.590095865117554,非严格净现金;近年盈利稳定;经营现金流稳定,川控股,川控股有限公司,主板,20160608,0.195,261816984.19117647,261816984.19117647,0.0,59836.0,0.3345588235294117,2.284558823529412,2.284558823529412,2.284558823529412,低PB高分红旁路,1231,FY-12-31,cache,可复核,20.40747397633079
01756.HK,20250831,966554000.0,966554000.0,3664388000.0,2056039000.0,-2697834000.0,0.2637695571538822,-5.228360465116279,1445442000.0,0.16773121697831095,458293000.0,0.2083060261705043,4,775460000.0,4,1.6920616286960526,0.15329930852096801,,,,0.0,,0.0,44.610873879496765,非严格净现金;近年盈利稳定;经营现金流稳定,中国科教产业,中国科教产业集团有限公司,主板,20191125,0.43,516000000.0,516000000.0,0.0,71338.0,0.1051111111111109,1.5002222222222223,1.5002222222222223,1.5002222222222223,低PB高分红旁路,0831,FY-08-31,cache,可复核,20.23967898447355
00124.HK,20251231,2860289096.18,2860289096.18,26893122598.4,16506844077.439999,-24032833502.22,0.10635764165036647,-70.9175189817341,7741837327.5,0.846020376730541,-533124701.78,,1,2773206946.32,3,,-3.4800211436190494,,24648873.8,,24648873.8,,0.07273536744755445,27.73504778397293,非严格净现金;经营现金流稳定;股东回报率较高,粤海置地,粤海置地控股有限公司,主板,19970808,0.198,338884296.1132076,338884296.1132076,0.0,176817.87235,0.1120754716981132,-0.5697169811320756,-0.5697169811320756,-0.5697169811320756,负PE/亏损口径,1231,FY-12-31,cache,谨慎观察,19.698655436867003
02355.HK,20251231,8749971000.0,8441971000.0,28589878000.0,4059668000.0,-19839907000.0,0.306051358456304,-11.307905374862065,19946668000.0,-0.0652907916587313,289644000.0,-0.25651717931080986,4,-332041000.0,2,-1.1463762411788265,0.5201177997818011,,84119000.0,,84119000.0,,0.0479442616453808,22.5204457622299,现金类资产>有息负债;近年盈利稳定;一次性/其他收益占比较高;股东回报率较高,宝业集团,宝业集团股份有限公司,主板,20030630,3.37,1754516538.8547487,572515820.0,0.0,731320.0,0.1223743016759776,5.469189944134078,5.469189944134078,5.469189944134078,低PB高分红旁路,1231,FY-12-31,cache,现金流待验证,18.70547123512204
00225.HK,20250930,125606875.42,57010123.120000005,469352975.22,362113431.44,-343746099.8,0.26761708575752446,-0.5886559869953141,158664055.26,0.023645103684766244,-196905135.54,,1,66852047.52,4,,-1.1378290282047359,,36212438.72,,36212438.72,,0.06201283118159447,39.00246110618876,非严格净现金;经营现金流稳定;股东回报率较高,博富临置业,博富临置业有限公司,主板,19721219,5.3,583950741.0,583950741.0,0.0,77768.0,0.13,-14.22,-14.22,-14.22,负PE/亏损口径,0930,FY-09-30,cache,谨慎观察,18.208206139594477
01416.HK,20260228,498674176.0,484300241.6,575529500.0,15431001.600000001,-76855324.0,0.8664615384615385,-0.2920035106382979,1107466519.6,0.8513203481189062,41565185.2,,2,14595449.4,2,0.3511460211176925,0.18593870718516609,,,,0.0,,0.0,31.502155204814475,现金类资产>有息负债,CTR HOLDINGS,CTR Holdings Limited,主板,20200115,0.188,263200000.0,263200000.0,0.0,167637.0,0.5791919191919191,2.9624242424242424,2.9624242424242424,2.9624242424242424,低PB高分红旁路,0228,FY-02-28,cache,谨慎观察,17.10931612531804
03913.HK,20251231,1219248000.0,1219248000.0,3182599000.0,426936000.0,-1963351000.0,0.38309821626915613,-6.592822995629309,3329875000.0,-0.0612964819227092,-313764000.0,,2,248972000.0,2,,0.06219961499725909,,12482000.0,,12482000.0,,0.041913858821700775,22.723530159387938,现金类资产>有息负债;股东回报率较高,合景悠活,合景悠活集团控股有限公司,主板,20201030,0.147,297801260.75,297801260.75,0.0,327226.456,0.1036538461538461,-0.8575,-0.8575,-0.8575,负PE/亏损口径,1231,FY-12-31,cache,反转观察,16.798266987867972
