tier,quality_score,ts_code,name,source_batch,tags,market_cap_hkd,turnover_hkd,pb,pe_ttm,cash_to_liab,net_cash_to_mv,shareholder_return_yield,div_paid_years,latest_payout,profit_trend,revenue_trend,cfo_profit_avg4,oneoff_latest,screen_score,hard_flags,governance_grade,governance_score,governance_action,governance_notes,hkex_regulatory_hits,sfc_enforcement_hits,dilution_count,capital_reorg_count,connected_count,delay_suspend_count,audit_count,investigation_count,winding_count,offer_privatisation_count,director_auditor_change_count,profit_warning_count,evidence_titles,hkex_regulatory_evidence,sfc_evidence,final_score_after_governance
B,70.95477375488952,01515.HK,华润医疗,原始初筛,医药,3124990404.0,5309630.0,0.43,5.69,0.186920572980128,-1.3079147362399388,0.0572872159129996,4,0.360972206539448,稳定,稳定,3.2176062428762338,0.5974444695368832,58.00165937477178,一次性占比高；非严格净现金,Watch,26,保留但加治理折价,关联交易频繁 13 次；盈利警告 4 次,0,0,0,0,13,0,0,0,0,0,2,4,"connected: COMPLETION OF MAJOR AND CONNECTED TRANSACTION IN RELATION TO THE ACQUISITIONS OF LH SUBJECT EQUITY, JE SUBJECT EQUITY AND JE SUBJECT DEBTS || connected: MAJOR AND CONNECTED TRANSACTION IN RELATION TO THE ACQUISITIONS OF LH SUBJECT EQUITY, JE SUBJECT EQUITY AND JE SUBJECT DEBTS || director_auditor_change: (1) RESIGNATION OF EXECUTIVE DIRECTOR AND CHIEF FINANCIAL OFFICER; (2) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR; (3) APPOINTMENT OF EXECUTIVE DIRECTOR AND CHIEF FINANCIAL OFFICER; AND (4) CHANGE OF COMPOSITION OF BOARD COMMITTEES || director_auditor_change: (1) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR; (2) CHANGE IN COMPOSITION OF THE REMUNERATION COMMITTEE; AND (3) CHANGE IN COMPOSITION OF THE AUDIT COMMITTEE || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING",,,60.954773754889516
B,85.47872857785833,01995.HK,永升服务,原始初筛,,2876728640.0,2503680.0,0.5,5.94,0.6913095688251799,-0.4296425400763556,0.1088625446437659,4,0.7082631346739848,稳定,稳定,0.6432412491509976,0.0517043129599107,81.29739491389336,非严格净现金；现金流覆盖弱,Amber,66,降权，需逐条公告复核,稀释融资/配股供股 3 次；关联交易 3 次；延迟刊发/停复牌相关 8 次；盈利警告 1 次,0,0,3,0,3,8,0,0,0,0,0,1,dilution: INSIDE INFORMATION - PLACING OF SHARES BY THE CONTROLLING SHAREHOLDERS || dilution: COMPLETION OF PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || connected: CONNECTED TRANSACTION - LEASE AGREEMENT || connected: CONNECTED TRANSACTION - LEASE AGREEMENT || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR IN RESPECT OF THE PAYMENT OF DEPOSITS UNDER THE 2022 CIFI SALES AGENCY SERVICES FRAMEWORK AGREEMENT || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR || profit_warning: INSIDE INFORMATION - (1) PROFIT WARNING; (2) DELAY IN PUBLICATION OF THE 2023 INTERIM RESULTS; AND (3) CONTINUED SUSPENSION OF TRADING,,,60.478728577858334
B,83.66784501209928,06198.HK,青岛港,原始初筛,,45113145000.0,27879663.0,0.85,7.68,0.8799760123147408,-0.0437980489943673,0.0601899819221204,4,0.5151012507802483,稳定,稳定,1.1656981290170807,0.3560345413414663,78.38321246330086,一次性偏高；非严格净现金,Amber,66,降权，需逐条公告复核,稀释融资/配股供股 4 次；关联交易频繁 10 次；延迟刊发/停复牌相关 2 次,0,0,4,0,10,2,0,0,0,0,0,0,dilution: (1) PROPOSED CONNECTED TRANSACTIONS AND DISCLOSEABLE TRANSACTIONS (2) PROPOSED CONTINUING CONNECTED TRANSACTIONS AND MAJOR TRANSACTIONS (3) PROPOSED CONTINUING CONNECTED TRANSACTIONS (4) PROPOSED CHANGES IN THE USE OF PROCEEDS FROM THE H SHARE PLACING (5) PROPOSED ELECTION OF DIRECTORS IN THE FOURTH SESSION OF THE BOARD AND NOTICE OF THE SECOND EXTRAORDINARY GENERAL MEETING OF 2022 || dilution: ANNOUNCEMENT PROPOSED CHANGES IN THE USE OF PROCEEDS FROM THE H SHARE PLACING || connected: ANNOUNCEMENT CONNECTED TRANSACTION IN RELATION TO THE PURCHASE OF THE TARGET ASSETS || connected: ANNOUNCEMENT CONNECTED TRANSACTION IN RELATION TO THE CONSOLIDATION OF GANGLIANHAI LOGISTICS || delay_suspend: INSIDE INFORMATION ANNOUNCEMENT PROPOSED ADJUSTMENT TO THE ASSET RESTRUCTURING PROPOSAL AND THE SUSPENSION OF TRADING IN A SHARES || delay_suspend: INSIDE INFORMATION (1) INTENT AGREEMENT ON MATERIAL ASSET REORGANISATION; AND (2) SUSPENSION OF TRADING IN A SHARES,,,58.66784501209928
B,68.61301781078741,03933.HK,联邦制药,原始初筛,,15803942329.0,38813250.0,0.82,6.84,0.7900382565272965,-0.1783586614858495,0.0685935811098719,4,0.4997818689468633,同比下滑,稳定,1.2969711695178174,0.1810909620873847,86.08873330388137,非严格净现金；利润趋势弱,Watch,22,保留但加治理折价,稀释融资/配股供股 3 次；盈利警告 2 次,0,0,3,0,0,0,0,0,0,0,1,2,dilution: COMPLETION OF PLACING OF NEW SHARES UNDER THE GENERAL MANDATE || dilution: PLACING OF NEW SHARES UNDER THE GENERAL MANDATE || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,58.61301781078741
B,83.23417121102865,00085.HK,中电华大科技,原始初筛,,2212560480.0,1155960.0,0.86,9.4,1.3813809056829938,0.1906703472621005,0.0745776022176804,4,0.7762198541783512,同比下滑,稳定,1.2157813138723852,0.3767484151668112,91.43791623658188,一次性偏高；利润趋势弱,Amber,52,降权，需逐条公告复核,关联交易频繁 8 次；审计/核数师风险 3 次；盈利警告 2 次,0,0,0,0,8,0,3,0,0,0,3,2,"connected: CONTINUING CONNECTED TRANSACTION: 2024 BUSINESS SERVICES AGREEMENT; AND MAJOR AND CONTINUING CONNECTED TRANSACTION: 2024 FINANCIAL SERVICES AGREEMENT || connected: CONTINUING CONNECTED TRANSACTION: 2024 BUSINESS SERVICES AGREEMENT; AND MAJOR AND CONTINUING CONNECTED TRANSACTION: 2024 FINANCIAL SERVICES AGREEMENT || audit: PROPOSED GRANT OF GENERAL MANDATES TO BUY BACK AND TO ISSUE SHARES, PROPOSED RE-ELECTION OF DIRECTORS, PROPOSED CHANGE OF AUDITOR, PROPOSED AMENDMENTS TO THE BYE-LAWS AND THE ADOPTION OF THE NEW BYE-LAWS, NOTICE OF ANNUAL GENERAL MEETING || audit: PROPOSED CHANGE OF AUDITOR, AND APPOINTMENT OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND MEMBER OF THE REMUNERATION AND NOMINATION COMMITTEE || director_auditor_change: PROPOSED GRANT OF GENERAL MANDATES TO BUY BACK AND TO ISSUE SHARES, PROPOSED RE-ELECTION OF DIRECTORS, PROPOSED CHANGE OF AUDITOR, PROPOSED AMENDMENTS TO THE BYE-LAWS AND THE ADOPTION OF THE NEW BYE-LAWS, NOTICE OF ANNUAL GENERAL MEETING || director_auditor_change: PROPOSED CHANGE OF AUDITOR, AND APPOINTMENT OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND MEMBER OF THE REMUNERATION AND NOMINATION COMMITTEE || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING",,,58.23417121102865
B,67.32859702264204,00780.HK,同程旅行,原始初筛,,30770831203.0,99421968.0,1.19,11.06,0.6452622550391038,-0.2118006808787342,0.0123420130413303,3,0.160158803390977,同比增长,稳定,0.9569262922023892,-0.0493401326060608,61.47253920921596,非严格净现金,Watch,34,保留但加治理折价,稀释融资/配股供股 7 次；关联交易 2 次,0,0,7,0,2,0,0,0,0,0,0,0,dilution: ISSUE OF NEW SHARES PURSUANT TO THE 2022 RESTRICTED SHARE UNIT PLAN || dilution: ISSUE OF NEW SHARES PURSUANT TO THE 2019 RESTRICTED SHARE UNIT PLAN || connected: DELAY IN DESPATCH OF CIRCULAR RELATING TO CONTINUING CONNECTED TRANSACTION || connected: DELAY IN DESPATCH OF CIRCULAR RELATING TO CONTINUING CONNECTED TRANSACTION,,,57.32859702264204
B,67.10067148461287,01070.HK,TCL电子,原始初筛,,32822575718.0,74191865.0,1.71,12.18,0.2210566390672946,-1.539884771150427,0.0343739601045773,4,0.3212905454663502,同比增长,稳定,2.169473705618625,0.5559114932242034,55.40323572067974,一次性占比高；非严格净现金,Watch,43,保留但加治理折价,稀释融资/配股供股 3 次；关联交易 5 次；调查/内控/违规关键词 1 次,0,0,3,0,5,0,0,1,0,0,0,0,dilution: (1) GENERAL MANDATES TO ISSUE AND REPURCHASE SHARES (2) RE-ELECTION OF DIRECTORS (3) SPECIFIC MANDATE TO ISSUE SHARES UNDER THE RESTRICTED SHARE AWARD SCHEME (4) DECLARATION OF FINAL DIVIDEND AND (5) NOTICE OF ANNUAL GENERAL MEETING || dilution: RESULTS ANNOUNCEMENT FOR THE SIX MONTHS ENDED 30 JUNE 2021 AND CHANGE IN USE OF RIGHTS ISSUE PROCEEDS || connected: (1) REVISION OF ANNUAL CAP FOR EXISTING CONTINUING CONNECTED TRANSACTION (2) RENEWAL OF EXISTING CONTINUING CONNECTED TRANSACTIONS AND (3) MAJOR TRANSACTION - ADVANCES TO AN ENTITY AND PROVISION OF FINANCIAL ASSISTANCE UNDER MASTER FINANCIAL (2025-2027) AGREEMENT || connected: TERMINATION OF CONNECTED TRANSACTION - TERMINATION AND DISSOLUTION OF OVERSEAS INVESTMENT FUND || investigation: VOLUNTARY ANNOUNCEMENT- CLARIFICATION ON MAXELL'S APPLICATION FOR INVESTIGATION,,,57.100671484612874
B,66.65343484632217,01919.HK,中远海控,补充宽筛,,206265892419.0,123990036.0,0.77,7.33,0.7575164555020943,-0.2355312469523677,0.1691860180601796,4,0.9182394188450156,同比下滑,高点回落,1.40611448964791,0.0687513283931824,89.94993460438275,非严格净现金；利润趋势弱,Watch,30,保留但加治理折价,关联交易频繁 15 次；延迟刊发/停复牌相关 1 次,0,0,0,0,15,1,0,0,0,0,0,0,connected: CONNECTED TRANSACTION - ACQUISITION OF 49% EQUITY INTEREST IN SEATRADE INTERNATIONAL || connected: CONNECTED TRANSACTION - CONSTRUCTION OF SIX VESSELS || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR,,,56.65343484632217
B,66.56053612487655,09916.HK,兴业物联,补充宽筛,,142000000.0,128440.0,0.24,2.85,0.9650453735900264,-0.0580492957746478,0.0,1,,稳定,稳定,0.8452412830427093,0.0014430334783766,60.70322908617979,非严格净现金,Watch,22,保留但加治理折价,关联交易 7 次；延迟刊发/停复牌相关 1 次,0,0,0,0,7,1,0,0,0,0,0,0,"connected: COMPLETION OF VERY SUBSTANTIAL ACQUISITION CONNECTED TRANSACTION AND CONTINUING CONNECTED TRANSACTION IN RELATION TO (1) THE ACQUISITION OF THE ENTIRE ISSUED SHARE CAPITAL OF HENAN ZHENG ZHI YUE REAL ESTATE CO., LTD; AND (2) THE MASTER CONSTRUCTION FRAMEWORK AGREEMENT || connected: VERY SUBSTANTIAL ACQUISITION CONNECTED TRANSACTION AND CONTINUING CONNECTED TRANSACTION IN RELATION TO (1) THE ACQUISITION OF THE ENTIRE ISSUED SHARE CAPITAL OF HENAN ZHENG ZHI YUE REAL ESTATE CO., LTD; AND (2) THE MASTER CONSTRUCTION FRAMEWORK AGREEMENT AND NOTICE OF EXTRAORDINARY GENERAL MEETING || delay_suspend: VERY SUBSTANTIAL ACQUISITION, CONNECTED TRANSACTION AND CONTINUING CONNECTED TRANSACTION IN RELATION TO (1) THE ACQUISITION OF THE ENTIRE ISSUED SHARE CAPITAL OF HENAN ZHENG ZHI YUE REAL ESTATE CO., LTD; AND (2) THE MASTER CONSTRUCTION FRAMEWORK AGREEMENT AND FURTHER DELAY IN DESPATCH OF CIRCULAR",,,56.56053612487655
B,65.37159818344612,00380.HK,中国管业,补充宽筛,,190514038.0,56628.0,0.22,3.4,2.4193614796595573,1.242084889303538,0.0,0,,同比下滑,同比下滑,1.6473640392776223,0.0398992245291784,112.34696368168323,利润趋势弱,Watch,20,保留但加治理折价,关联交易频繁 15 次；盈利警告 1 次,0,0,0,0,15,0,0,0,0,0,0,1,connected: Major Transaction and Continuing Connected Transaction || connected: Major Transaction and Continuing Connected Transaction - Renewal of the Loan Agreement and Notice of Special General Meeting || profit_warning: Profit Warning,,,55.371598183446125
B,78.29431222172477,00316.HK,东方海外国际,补充宽筛,,80829691553.0,46037644.0,0.77,6.86,1.476883665453233,0.1764789455697306,0.1172507098358245,4,0.8908973539841544,同比下滑,高点回落,1.0354513927798723,0.2470553022399326,104.14097729377876,利润趋势弱,Amber,52,降权，需逐条公告复核,稀释融资/配股供股 4 次；关联交易频繁 11 次；审计/核数师风险 1 次,0,0,4,0,11,0,1,0,0,0,1,0,dilution: Completion of Top-Up Placing of Existing Shares and Subscription of New Shares under General Mandate || dilution: Top-Up Placing of Existing Shares and Subscription of New Shares under General Mandate || connected: Continuing Connected Transaction || connected: Documents on Display - Major and Connected Transaction || audit: Proposed Change of Auditor || director_auditor_change: Proposed Change of Auditor,,,53.294312221724766
B,76.42507103804422,02096.HK,先声药业,补充宽筛,医药,23524699341.0,12093826.0,2.28,15.81,0.6736183457750201,-0.0736854050661084,0.0197684991956301,4,0.2907319004053547,同比增长,同比增长,1.2653886297217736,0.2377262635341456,68.61405468643943,非严格净现金,Amber,60,降权，需逐条公告复核,稀释融资/配股供股 12 次；关联交易频繁 8 次；延迟刊发/停复牌相关 1 次,0,0,12,0,8,1,0,0,0,0,0,0,dilution: COMPLETION OF PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || dilution: PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || connected: CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION OF ENTIRE EQUITY INTEREST IN THE TARGET COMPANY || connected: SUPPLEMENTAL ANNOUNCEMENT REGARDING THE CONNECTED TRANSACTION IN RELATION TO THE ACQUISITIONS OF (1) ASSETS OF SANROAD SHANGHAI AND (2) ENTIRE EQUITY INTEREST IN XIANWEI || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR IN RELATION TO THE PROPOSED GRANT OF RSUS TO THE CONNECTED GRANTEES,,,51.42507103804422
B,76.38454370882224,02481.HK,双良睿能,补充宽筛,,747968000.0,29870.0,0.52,3.97,0.1905495344069431,-4.864274942243519,0.0661284974758278,3,0.2905871432432115,稳定,稳定,3.864932913859352,0.1221873641416099,65.97290937518407,非严格净现金,Amber,46,降权，需逐条公告复核,关联交易频繁 8 次；审计/核数师风险 2 次；要约/私有化/撤销上市关键词 1 次,0,0,0,0,8,0,2,0,0,1,2,0,connected: SUPPLEMENTAL ANNOUNCEMENT - RENEWAL OF CONTINUING CONNECTED TRANSACTION || connected: RENEWAL OF CONTINUING CONNECTED TRANSACTION || audit: (1) PROPOSED CHANGE OF AUDITOR;AND(2) NOTICE OF EXTRAORDINARY GENERAL MEETING || audit: PROPOSED CHANGE OF AUDITOR || offer_privatisation: VOLUNTARY ANNOUNCEMENT - REORGANISATION AT CONTROLLING SHAREHOLDER LEVEL WAIVER FROM MANDATORY GENERAL OFFER REQUIREMENT || director_auditor_change: (1) PROPOSED CHANGE OF AUDITOR;AND(2) NOTICE OF EXTRAORDINARY GENERAL MEETING || director_auditor_change: PROPOSED CHANGE OF AUDITOR,,,51.384543708822235
B,73.95298428280734,01066.HK,威高股份,原始初筛,,14346118198.0,33111352.0,0.54,8.04,0.9241418983213436,-0.0540852228659436,0.0830674879122447,4,0.6402497193293678,同比下滑,稳定,1.290055020863944,0.1852134647471483,87.83370049607123,非严格净现金；利润趋势弱,Amber,52,降权，需逐条公告复核,合股/股本重组 1 次；关联交易 6 次；延迟刊发/停复牌相关 1 次；审计/核数师风险 1 次；盈利警告 2 次,0,0,0,1,6,1,1,0,0,0,2,2,"capital_reorg: CHANGE IN BOARD LOT SIZE || connected: MAJOR TRANSACTION AND CONNECTED TRANSACTION AND NOTICE OF 2026 FIRST EXTRAORDINARY GENERAL MEETING || connected: MAJOR TRANSACTION AND CONNECTED TRANSACTION FURTHER UPDATE ON THE TRANSACTION PROGRESS WITH WEIGAO BLOOD PURIFICATION || delay_suspend: (1) DELAY IN PUBLICATION OF AUDITED CONSOLIDATED ANNUAL RESULTS ANNOUNCEMENT FOR THE YEAR ENDED 31 DECEMBER 2021; (2) PUBLICATION OF UNAUDITED CONSOLIDATED ANNUAL RESULTS ANNOUNCEMENT FOR THE YEAR ENDED 31 DECEMBER 2021; AND (3) DATE OF BOARD MEETING || audit: (1) DELAY IN PUBLICATION OF AUDITED CONSOLIDATED ANNUAL RESULTS ANNOUNCEMENT FOR THE YEAR ENDED 31 DECEMBER 2021; (2) PUBLICATION OF UNAUDITED CONSOLIDATED ANNUAL RESULTS ANNOUNCEMENT FOR THE YEAR ENDED 31 DECEMBER 2021; AND (3) DATE OF BOARD MEETING || director_auditor_change: RESIGNATION OF DIRECTOR || director_auditor_change: ANNOUNCEMENT 1. RESIGNATION OF NON-EXECUTIVE DIRECTOR, 2. PROPOSED APPOINTMENT OF EXECUTIVE DIRECTORS, 3. RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR, 4. PROPOSED APPOINTMENT OF INDEPENDENT NON-EXECUTIVE DIRECTOR, CHAIRMAN AND MEMBERS OF COMMITTEES, 5. PROPOSED RE-ELECTION OF EXECUTIVE DIRECTOR AND 6. RESIGNATION AND PROPOSED APPOINTMENT OF SUPERVISORS || profit_warning: PROFIT WARNING ANNOUNCEMENT",,,48.952984282807336
B,71.60215382548866,01908.HK,建发国际集团,原始初筛,,28965192927.0,51475649.0,0.87,7.17,0.3721128036818374,-5.898370103405871,0.0846602336183362,4,0.6717279559303508,同比下滑,稳定,3.08909807660232,-0.0027948945169061,70.18527336737982,非严格净现金；利润趋势弱,Amber,63,降权，需逐条公告复核,稀释融资/配股供股 17 次；关联交易频繁 45 次；调查/内控/违规关键词 1 次,0,0,17,0,45,0,0,1,0,0,0,0,dilution: COMPLETION OF PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || dilution: PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || connected: CONTINUING CONNECTED TRANSACTION RENEWAL OF PROCUREMENT FRAMEWORK AGREEMENT || connected: CONTINUING CONNECTED TRANSACTION RENEWAL OF BUSINESS FRAMEWORK AGREEMENT || investigation: INSIDE INFORMATION INVESTIGATION ON CHAIRMAN OF BOARD AND EXECUTIVE DIRECTOR,,,46.60215382548866
B,68.30960692572262,03816.HK,KFM金德,补充宽筛,,1122000000.0,297560.0,1.92,25.26,0.8611243951269726,-0.0278833205525846,0.0063469197860962,2,0.2612802733393629,同比增长,同比增长,1.1303122617291526,-0.0299802364921448,67.37098149269843,非严格净现金,Amber,52,降权，需逐条公告复核,关联交易频繁 9 次；要约/私有化/撤销上市关键词 4 次；盈利警告 2 次,0,0,0,0,9,0,0,0,0,4,1,2,connected: CONNECTED TRANSACTION DISPOSAL OF MACHINERIES || connected: JOINT ANNOUNCEMENT ON (1) COMPLETION OF MAJOR AND CONNECTED TRANSACTION IN RELATION TO THE KPST ACQUISITION; (2) COMPLETION OF ACQUISITION OF MF SALE SHARES BY KIG REAL ESTATE; AND (3) MANDATORY UNCONDITIONAL CASH OFFER BY HEAD & SHOULDERS SECURITIES LIMITED ON BEHALF OF KIG REAL ESTATE TO ACQUIRE ALL THE ISSUED SHARES IN KFM KINGDOM HOLDINGS LIMITED (OTHER THAN THOSE ALREADY OWNED OR AGREED TO BE ACQUIRED BY KIG REAL ESTATE AND THE KIG CONCERT PARTIES) || offer_privatisation: JOINT ANNOUNCEMENT (1) CLOSE OF MANDATORY UNCONDITIONAL CASH OFFER BY HEAD & SHOULDERS SECURITIES LIMITED FOR AND ON BEHALF OF KIG REAL ESTATE HOLDINGS LIMITED TO ACQUIRE ALL THE ISSUED SHARES IN KFM KINGDOM HOLDINGS LIMITED; (2) RESULTS OF THE OFFER; (3) SETTLEMENT OF THE OFFER; (4) PUBLIC FLOAT; (5) RESIGNATION OF DIRECTOR AND THE CHAIRMAN; AND (6) APPOINTMENT OF THE CHAIRMAN AND CHANGE OF COMPOSITION OF BOARD COMMITTEES || offer_privatisation: JOINT ANNOUNCEMENT DESPATCH OF COMPOSITE DOCUMENT IN RELATION TO THE MANDATORY UNCONDITIONAL CASH OFFER BY HEAD & SHOULDERS SECURITIES LIMITED FOR AND ON BEHALF OF KIG REAL ESTATE HOLDINGS LIMITED TO ACQUIRE ALL THE ISSUED SHARES IN KFM KINGDOM HOLDINGS LIMITED (OTHER THAN THOSE ALREADY OWNED OR AGREED TO BE ACQUIRED BY KIG REAL ESTATE HOLDINGS LIMITED AND PARTIES ACTING IN CONCERT WITH IT) || director_auditor_change: JOINT ANNOUNCEMENT (1) CLOSE OF MANDATORY UNCONDITIONAL CASH OFFER BY HEAD & SHOULDERS SECURITIES LIMITED FOR AND ON BEHALF OF KIG REAL ESTATE HOLDINGS LIMITED TO ACQUIRE ALL THE ISSUED SHARES IN KFM KINGDOM HOLDINGS LIMITED; (2) RESULTS OF THE OFFER; (3) SETTLEMENT OF THE OFFER; (4) PUBLIC FLOAT; (5) RESIGNATION OF DIRECTOR AND THE CHAIRMAN; AND (6) APPOINTMENT OF THE CHAIRMAN AND CHANGE OF COMPOSITION OF BOARD COMMITTEES || profit_warning: VOLUNTARY ANNOUNCEMENT UPDATE ON PROFIT WARNING || profit_warning: PROFIT WARNING,,,43.30960692572262
B,66.46586856987541,00874.HK,白云山,原始初筛,,23817837403.0,8126780.0,0.53,7.11,0.3362744603499574,-1.2380711933324304,0.0713180556336338,4,0.5694190982002761,稳定,稳定,0.9781202642993096,0.3043409997871261,40.98419588294284,非严格净现金,Amber,48,降权，需逐条公告复核,关联交易频繁 16 次；审计/核数师风险 2 次；董事/核数师变动较多 5 次,0,0,0,0,16,0,2,0,0,0,5,0,connected: ANNOUNCEMENT ON THE PROGRESS OF CONNECTED TRANSACTION - PARTICIPATION IN THE ESTABLISHMENT OF GP GUANGKAI FUND AND GP LIWAN FUND || connected: ANNOUNCEMENT ON THE PROGRESS OF CONNECTED TRANSACTION - PARTICIPATION IN THE ESTABLISHMENT OF GP GUANGKAI FUND AND GP LIWAN FUND || audit: SUPPLEMENTAL CIRCULAR TO THE CIRCULAR TO SHAREHOLDERS DATED 7 APRIL 2022: (1) PROPOSED CHANGE OF AUDITOR; AND (2) SUPPLEMENTAL NOTICE OF THE ANNUAL GENERAL MEETING || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: ANNOUNCEMENT IN RELATION TO THE RESIGNATION OF DIRECTOR || director_auditor_change: ANNOUNCEMENT IN RELATION TO THE RESIGNATION OF DIRECTOR,,,41.46586856987541
B,66.29157233212815,01450.HK,交个朋友控股,补充宽筛,,1123722530.0,141440.0,1.88,11.25,1.6157070894891643,0.2268958690362824,0.0,0,,稳定,同比增长,1.3468638832197255,0.2441673593793294,70.78305320283353,无明显硬伤,Amber,64,降权，需逐条公告复核,稀释融资/配股供股 9 次；关联交易 6 次；延迟刊发/停复牌相关 2 次,0,0,9,0,6,2,0,0,0,0,1,0,dilution: GRANT OF AWARDED SHARES AND PROPOSED ISSUE OF NEW SHARES PURSUANT TO THE SHARE AWARD PLAN || dilution: GRANT OF AWARDED SHARES AND PROPOSED ISSUE OF NEW SHARES PURSUANT TO THE SHARE AWARD PLAN || connected: DISCLOSABLE AND CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION AND NOTICE OF EGM || connected: SUPPLEMENTAL ANNOUNCEMENT TO DISCLOSABLE AND CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION AND DELAY IN DESPATCH OF CIRCULAR || delay_suspend: TRADING HALT || delay_suspend: EXCHANGE NOTICE - TRADING HALT || director_auditor_change: (1) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR; AND (2) APPOINTMENT OF INDEPENDENT NON-EXECUTIVE DIRECTOR,,,41.291572332128155
B,65.85880808955551,06896.HK,金嗓子,原始初筛,,2269657140.0,739690.0,1.49,8.16,1.0831936798056068,0.0334429366719239,0.1492132860208128,4,1.3481914664925676,同比下滑,同比下滑,0.975824249628005,0.1499733278131195,97.42135535338014,派息透支；利润趋势弱,Amber,66,降权，需逐条公告复核,关联交易 3 次；延迟刊发/停复牌相关 2 次；要约/私有化/撤销上市关键词 5 次；盈利警告 3 次,0,0,0,0,3,2,0,0,0,5,0,3,connected: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO RENEWAL OF CONTINUING CONNECTED TRANSACTION || connected: ANNOUNCEMENT RENEWAL OF CONTINUING CONNECTED TRANSACTION || delay_suspend: TRADING HALT || delay_suspend: EXCHANGE NOTICE - TRADING HALT || offer_privatisation: JOINT ANNOUNCEMENT (1) PROPOSAL FOR THE TAKE PRIVATE OF GOLDEN THROAT HOLDINGS GROUP COMPANY LIMITED BY AURELI INVESTMENTS LTD BY WAY OF A SCHEME OF ARRANGEMENT UNDER SECTION 86 OF THE COMPANIES ACT (2) PROPOSED WITHDRAWAL OF LISTING OF GOLDEN THROAT HOLDINGS GROUP COMPANY LIMITED (3) RESULTS OF THE COURT MEETING AND THE GENERAL MEETING AND (4) LAPSE OF THE PROPOSAL AND THE SCHEME || offer_privatisation: JOINT ANNOUNCEMENT (1) PROPOSAL FOR THE TAKE PRIVATE OF GOLDEN THROAT HOLDINGS GROUP COMPANY LIMITED BY AURELI INVESTMENTS LTD BY WAY OF A SCHEME OF ARRANGEMENT UNDER SECTION 86 OF THE COMPANIES ACT (2) SPECIAL DEAL RELATING TO ROLLOVER ARRANGEMENT (3) PROPOSED WITHDRAWAL OF LISTING OF GOLDEN THROAT HOLDINGS GROUP COMPANY LIMITED DESPATCH OF SCHEME DOCUMENT AND CLOSURE OF REGISTER OF MEMBERS || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,40.85880808955551
